surface,reading,romaji,pos,frequency
両側,リョーガワ,ryougawa,名詞-普通名詞-一般,3
焦げ目,コゲメ,koge,名詞-普通名詞-一般,3
総合,ソーゴー,sougou,名詞-普通名詞-サ変可能,2
抜かり,ヌカリ,nuka,名詞-普通名詞-一般,1
攻め入ら,セメイラ,seme,動詞-一般,1
整わ,トトノワ,sei,動詞-一般,1
断定,ダンテー,dantei,名詞-普通名詞-サ変可能,1
慕わ,シタワ,shitawa,動詞-一般,1
派遣,ハケン,haken,名詞-普通名詞-サ変可能,1
踊っ,オドッ,odotsu,動詞-一般,1
貼り付け,ハリツケ,haritsuke,動詞-一般,1
親切,シンセツ,shinsetsu,名詞-普通名詞-形状詞可能,1
調べろ,シラベロ,shirabe,動詞-一般,1
遺留,イリュー,iryuu,名詞-普通名詞-サ変可能,1
飯時,メシドキ,meshidoki,名詞-普通名詞-一般,1
ｶﾑﾌﾗｰｼﾞｭ,ｶﾑﾌﾗｰｼﾞｭ,kamufura゜ju,名詞-普通名詞-一般,1
ﾊﾞｯｸｱｯﾌﾟ,ﾊﾞｯｸｱｯﾌﾟ,bakkuaffu,名詞-普通名詞-一般,1
頭痛,ズツー,zutsuu,名詞-普通名詞-一般,1
集結,シューケツ,shuuketsu,名詞-普通名詞-サ変可能,1
間隔,カンカク,kankaku,名詞-普通名詞-一般,1
疑問,ギモン,gimon,名詞-普通名詞-一般,1
漏らす,モラス,mora,動詞-一般,1
爆風,バクフー,bakufuu,名詞-普通名詞-一般,1
焦げ跡,コゲアト,koge,名詞-普通名詞-一般,1
育ち盛り,ソダチザカリ,sodachi,名詞-普通名詞-一般,1
肉親,ニクシン,nikushin,名詞-普通名詞-一般,1
臨戦,リンセン,rinsen,名詞-普通名詞-一般,1
花屋,ハナヤ,hanaya,名詞-普通名詞-一般,1
立ち会い,タチアイ,tachiai,動詞-一般,1
突っ立っ,ツッタッ,tsuttatsu,動詞-一般,1
形跡,ケーセキ,keiseki,名詞-普通名詞-一般,1
つかめる,ツカメル,tsukameru,動詞-一般,1
つなぎ合わせ,ツナギアワセ,tsunagi,動詞-一般,1
つなぎ合わせる,ツナギアワセル,tsunagi,動詞-一般,1
あっけない,アッケナイ,akkenai,形容詞-一般,1
ささい,ササイ,sasai,名詞-普通名詞-形状詞可能,1
しかる,シカル,shikaru,動詞-一般,1
さかのぼる,サカノボル,sakanoboru,動詞-一般,1
さかのぼっ,サカノボッ,sakanobotsu,動詞-一般,1
引き返し,ヒキカエシ,hiki,動詞-一般,1
嘆い,ナゲー,nagei,動詞-一般,1
周到,シュートー,shuutou,形状詞-一般,1
到達,トータツ,toutatsu,名詞-普通名詞-サ変可能,1
古傷,フルキズ,furukizu,名詞-普通名詞-一般,1
布告,フコク,fukoku,名詞-普通名詞-サ変可能,1
小川,オガワ,ogawa,名詞-普通名詞-一般,1
帳簿,チョーボ,choubo,名詞-普通名詞-一般,1
始まら,ハジマラ,hajima,動詞-一般,1
安置,アンチ,anchi,名詞-普通名詞-サ変可能,1
宣戦,センセン,sensen,名詞-普通名詞-サ変可能,1
ゴツゴツ,ゴツゴツ,gotsugotsu,副詞,1
サボり,サボリ,sabo,名詞-普通名詞-一般,1
入金,ニューキン,nyuukin,名詞-普通名詞-サ変可能,1
