surface,reading,romaji,pos,frequency
ｷｰﾎﾞｰﾄﾞ,ｷｰﾎﾞｰﾄﾞ,ki゜bo゜do,名詞-普通名詞-一般,6
徹する,テッスル,tessu,動詞-一般,1
悠長,ユーチョー,yuuchou,形状詞-一般,1
恩返し,オンガエシ,ongaeshi,名詞-普通名詞-一般,1
思念,シネン,shinen,名詞-普通名詞-サ変可能,1
従う,シタガウ,shitagau,動詞-一般,1
役立た,ヤクダタ,yakutata,動詞-一般,1
後釜,アトガマ,atogama,名詞-普通名詞-一般,1
手だれ,テダレ,teda,名詞-普通名詞-一般,1
引き入れる,ヒキイレル,hiki,動詞-一般,1
延期,エンキ,enki,名詞-普通名詞-サ変可能,1
抜き差し,ヌキサシ,nukisashi,名詞-普通名詞-一般,1
誘い込ん,サソイコン,sasoi,動詞-一般,1
背筋,セスジ,sesuji,名詞-普通名詞-一般,1
要し,ヨーシ,youshi,動詞-一般,1
残留,ザンリュー,zanryuu,名詞-普通名詞-サ変可能,1
電子,デンシ,denshi,名詞-普通名詞-一般,1
ずらかる,ズラカル,zurakaru,動詞-一般,1
えりすぐり,エリスグリ,erisuguri,名詞-普通名詞-一般,1
うわて,ウワテ,uwate,名詞-普通名詞-一般,1
がぜん,ガゼン,gazen,副詞,1
まして,マシテ,mashite,副詞,1
償い,ツグナイ,tsugunai,名詞-普通名詞-一般,1
働く,ハタラク,hataraku,動詞-一般,1
個々,ココ,koko,名詞-普通名詞-一般,1
多連,タレン,taren,名詞-普通名詞-一般,1
回収,カイシュー,kaishuu,名詞-普通名詞-サ変可能,1
取り戻せ,トリモドセ,tori,動詞-一般,1
