surface,reading,romaji,pos,frequency
カゲロウ,カゲロー,kagerou,名詞-固有名詞-人名-名,2
握りつぶせ,ニギリツブセ,nigiri,動詞-一般,2
札,フダ,satsu,名詞-普通名詞-一般,2
溺れ死ん,オボレシン,obore,動詞-一般,1
流れ込ん,ナガレコン,nagare,動詞-一般,1
死のう,シノー,shino,動詞-一般,1
生まれ変わっ,ウマレカワッ,umare,動詞-一般,1
怪力,カイリキ,kairiki,名詞-普通名詞-一般,1
紡い,ツムイ,bou,動詞-一般,1
通っ,トーッ,kayotsu,動詞-一般,1
霞,カスミ,kasumi,名詞-固有名詞-地名-一般,1
苦しま,クルシマ,kurushi,動詞-一般,1
ちぎれ,チギレ,chigire,動詞-一般,1
わしづかみ,ワシズカミ,washizukami,名詞-普通名詞-一般,1
ナルトササメ,ナルトササメ,narutosasame,名詞-普通名詞-一般,1
ナハハハハ,ナハハハハ,nahahahaha,名詞-普通名詞-一般,1
ときめい,トキメー,tokimei,動詞-一般,1
めちゃくちゃ,メチャクチャ,mechakucha,副詞,1
みっ,ミッ,mitsu,名詞-固有名詞-人名-一般,1
やおや,ヤオヤ,yaoya,名詞-普通名詞-一般,1
ヘッヘッヘックナイ,ヘッヘッヘックナイ,hehhehhekkunai,名詞-普通名詞-一般,1
ささげ,ササゲ,sasage,動詞-一般,1
同調,ドーチョー,douchou,名詞-普通名詞-サ変可能,1
建物,タテモノ,tatemono,名詞-普通名詞-一般,1
巻きつけ,マキツケ,maki,動詞-一般,1
信じん,シンジン,shinji,動詞-一般,1
