surface,reading,romaji,pos,frequency
半月,ハンツキ,hantsuki,名詞-普通名詞-一般,2
戦用,センヨー,senyou,名詞-普通名詞-一般,2
改造,カイゾー,kaizou,名詞-普通名詞-サ変可能,2
探究,タンキュー,tankyuu,名詞-普通名詞-サ変可能,1
放棄,ホーキ,houki,名詞-普通名詞-サ変可能,1
満たし,ミタシ,mita,動詞-一般,1
抜け,ヌケ,nuke,名詞-普通名詞-一般,1
戻せる,モドセル,modose,動詞-一般,1
滑ら,スベラ,subera,動詞-一般,1
適応,テキオー,tekiou,名詞-普通名詞-サ変可能,1
輸送,ユソー,yusou,名詞-普通名詞-サ変可能,1
ﾀｲﾌﾟ,ﾀｲﾌﾟ,taifu,名詞-普通名詞-一般,1
領分,リョーブン,ryoubun,名詞-普通名詞-一般,1
試作,シサク,shisaku,名詞-普通名詞-サ変可能,1
生体,セータイ,seitai,名詞-普通名詞-一般,1
見返し,ミカエシ,mikaeshi,動詞-一般,1
行き来,イキキ,ikiki,名詞-普通名詞-サ変可能,1
絞め殺し,シメコロシ,shime,動詞-一般,1
うずき,ウズキ,uzuki,名詞-普通名詞-一般,1
うろこ,ウロコ,uroko,名詞-普通名詞-一般,1
とぼけ,トボケ,toboke,動詞-一般,1
どけよ,ドケヨ,dokeyo,動詞-一般,1
すばらし,スバラシ,subarashi,形容詞-一般,1
さし,サシ,sashi,動詞-非自立可能,1
たとえ,タトエ,tatoe,動詞-一般,1
常人,ジョージン,joujin,名詞-普通名詞-一般,1
引き連れ,ヒキツレ,hiki,動詞-一般,1
実現,ジツゲン,jitsugen,名詞-普通名詞-サ変可能,1
不向き,フムキ,fumuki,名詞-普通名詞-形状詞可能,1
いじめる,イジメル,ijimeru,動詞-一般,1
乗り込む,ノリコム,nori,動詞-一般,1
