surface,reading,romaji,pos,frequency
殺そう,コロソー,koroso,動詞-一般,2
鼻,ハナ,hana,名詞-普通名詞-一般,2
口寄せ,クチヨセ,kuchiyose,名詞-普通名詞-一般,2
報復,ホーフク,houfuku,名詞-普通名詞-サ変可能,2
術中,ジュッチュー,jutsuchuu,名詞-普通名詞-一般,2
生活,セーカツ,seikatsu,名詞-普通名詞-サ変可能,2
出来事,デキゴト,dekigoto,名詞-普通名詞-一般,2
拾っ,ヒロッ,hirotsu,動詞-一般,1
専用,センヨー,senyou,名詞-普通名詞-サ変可能,1
手中,シュチュー,shuchuu,名詞-普通名詞-一般,1
披露,ヒロー,hirou,名詞-普通名詞-サ変可能,1
害虫,ガイチュー,gaichuu,名詞-普通名詞-一般,1
捜索,ソーサク,sousaku,名詞-普通名詞-サ変可能,1
忙しい,イソガシー,isogashii,形容詞-一般,1
捨てる,ステル,sute,動詞-一般,1
平凡,ヘーボン,heibon,名詞-普通名詞-形状詞可能,1
幸せ,シアワセ,shiawase,名詞-普通名詞-形状詞可能,1
慈悲,ジヒ,jihi,名詞-普通名詞-一般,1
強がる,ツヨガル,tsuyoga,動詞-一般,1
悪人,アクニン,akunin,名詞-普通名詞-一般,1
役,ヤク,yaku,名詞-普通名詞-一般,1
慰め,ナグサメ,nagusame,名詞-普通名詞-一般,1
差し出せる,サシダセル,sashi,動詞-一般,1
戦後,センゴ,sengo,名詞-普通名詞-副詞可能,1
戦禍,センカ,senka,名詞-普通名詞-一般,1
希望,キボー,kibou,名詞-普通名詞-サ変可能,1
絶え間,タエマ,taema,名詞-普通名詞-一般,1
細々,ホソボソ,komagoma,副詞,1
立た,タタ,tata,動詞-一般,1
祖父母,ソフボ,sofubo,名詞-普通名詞-一般,1
追,ツイ,tsui,接頭辞,1
追う,オウ,ou,動詞-一般,1
追尾,ツイビ,tsuibi,名詞-普通名詞-サ変可能,1
用途,ヨート,youto,名詞-普通名詞-一般,1
農業,ノーギョー,nougyou,名詞-普通名詞-一般,1
続く,ツズク,tsuzuku,動詞-非自立可能,1
言いつけ,イーツケ,ii,名詞-普通名詞-一般,1
見逃そう,ミノガソー,minogaso,動詞-一般,1
諦めろ,アキラメロ,akirame,動詞-一般,1
資金,シキン,shikin,名詞-普通名詞-一般,1
聞こえる,キコエル,kiko,動詞-一般,1
生きる,イキル,iki,動詞-一般,1
間に合う,マニアウ,maniau,動詞-一般,1
雪,ユキ,yuki,名詞-普通名詞-一般,1
楽しむ,タノシム,tanoshi,動詞-一般,1
逃れる,ノガレル,nogare,動詞-一般,1
村,ムラ,mura,名詞-普通名詞-一般,1
期待,キタイ,kitai,名詞-普通名詞-サ変可能,1
暮らし,クラシ,kurashi,動詞-一般,1
理想,リソー,risou,名詞-普通名詞-一般,1
嫌っ,キラッ,kiratsu,動詞-一般,1
牙,キバ,kiba,名詞-普通名詞-一般,1
災厄,サイヤク,saiyaku,名詞-普通名詞-一般,1
漏れ,モレ,more,動詞-一般,1
満足,マンゾク,manzoku,名詞-普通名詞-サ変形状詞可能,1
深い,フカイ,fukai,形容詞-一般,1
流し,ナガシ,nagashi,動詞-一般,1
好ん,コノン,konon,動詞-一般,1
うれしかっ,ウレシカッ,ureshikatsu,形容詞-一般,1
える,エル,eru,動詞-非自立可能,1
いいえ,イーエ,iie,感動詞-一般,1
あるいは,アルイワ,aruiha,接続詞,1
くみし,クミシ,kumishi,動詞-一般,1
そば,ソバ,soba,名詞-普通名詞-一般,1
こよい,コヨイ,koyoi,名詞-普通名詞-副詞可能,1
奪っ,ウバッ,ubatsu,動詞-一般,1
内戦,ナイセン,naisen,名詞-普通名詞-一般,1
優しい,ヤサシー,yasashii,形容詞-一般,1
作り,ツクリ,tsukuri,名詞-普通名詞-一般,1
伝わる,ツタワル,tsutawa,動詞-一般,1
争い,アラソイ,arasoi,名詞-普通名詞-一般,1
下り,クダリ,kudari,動詞-一般,1
ベッタリ,ベッタリ,bettari,副詞,1
ハッタリ,ハッタリ,hattari,名詞-普通名詞-一般,1
吹き飛ばし,フキトバシ,fukitoba,動詞-一般,1
失っ,ウシナッ,utsu,動詞-一般,1
大き,オーキ,ooki,形容詞-一般,1
地響き,ジヒビキ,jihibiki,名詞-普通名詞-一般,1
国,コク,kuni,接尾辞-名詞的-一般,1
営む,イトナム,itonamu,動詞-一般,1
反する,ハンスル,hansu,動詞-一般,1
勘違い,カンチガイ,kanchigai,名詞-普通名詞-サ変可能,1
励まし,ハゲマシ,hagemashi,名詞-普通名詞-一般,1
クーデター,クーデター,kuudetaa,名詞-普通名詞-一般,1
はしゃぎ,ハシャギ,hashagi,動詞-一般,1
つぶっ,ツブッ,tsubutsu,動詞-一般,1
やめる,ヤメル,yameru,動詞-一般,1
れれ,レレ,rere,助動詞,1
もはや,モハヤ,mohaya,副詞,1
もたらす,モタラス,motarasu,動詞-一般,1
