surface,reading,romaji,pos,frequency
グループ,グループ,guruupu,名詞-普通名詞-一般,6
キクノジョウ,キクノジョウ,kikunojou,名詞-固有名詞-人名-一般,4
荷車,ニグルマ,niguruma,名詞-普通名詞-一般,2
言い争っ,イーアラソッ,ii,動詞-一般,2
ﾊﾙﾅ,ﾊﾙﾅ,haruna,名詞-普通名詞-一般,2
心もとない,ココロモトナイ,kokoromotonai,形容詞-一般,1
急きょ,キューキョ,seki,副詞,1
戦国,センゴク,sengoku,名詞-普通名詞-一般,1
慌てふためき,アワテフタメキ,awate,動詞-一般,1
素早い,スバヤイ,subayai,形容詞-一般,1
里,リ,sato,名詞-普通名詞-助数詞可能,1
老人,ロージン,roujin,名詞-普通名詞-一般,1
請け負っ,ウケオッ,uke,動詞-一般,1
紛れ込ま,マギレコマ,magire,動詞-一般,1
海向こう,ウミムコー,umi,名詞-普通名詞-一般,1
食いで,クイデ,kui,名詞-普通名詞-一般,1
甘え,アマエ,amae,動詞-一般,1
かまい,カマイ,kamai,動詞-一般,1
ぬれ,ヌレ,nure,動詞-一般,1
くらませ,クラマセ,kuramase,動詞-一般,1
キク,キク,kiku,名詞-固有名詞-人名-名,1
しらばっくれん,シラバックレン,shirabakkuren,動詞-一般,1
しらばっくれる,シラバックレル,shirabakkureru,動詞-一般,1
なくなれ,ナクナレ,nakunare,動詞-一般,1
さらし,サラシ,sarashi,動詞-一般,1
分けれ,ワケレ,wake,動詞-一般,1
分けよう,ワケヨー,wake,動詞-一般,1
品切れ,シナギレ,shinagire,名詞-普通名詞-サ変可能,1
売り物,ウリモノ,urimono,名詞-普通名詞-一般,1
大きゅう,オーキュー,ooki,形容詞-一般,1
一団,イチダン,ichidan,名詞-普通名詞-一般,1
一固まり,ヒトカタマリ,ichi,名詞-普通名詞-一般,1
万一,マンイチ,man'ichi,名詞-普通名詞-副詞可能,1
両得,リョートク,ryoutoku,名詞-普通名詞-一般,1
一人娘,ヒトリムスメ,hitorimusume,名詞-普通名詞-一般,1
いいや,イーヤ,iiya,感動詞-一般,1
働き手,ハタラキテ,hataraki,名詞-普通名詞-一般,1
