surface,reading,romaji,pos,frequency
短冊,タンザク,tanzaku,名詞-普通名詞-一般,4
木の葉,コノハ,konoha,名詞-普通名詞-一般,2
ため込む,タメコム,tame,動詞-一般,2
良薬,リョーヤク,ryouyaku,名詞-普通名詞-一般,2
磨い,ミガイ,migai,動詞-一般,2
掃除,ソージ,souji,名詞-普通名詞-サ変可能,1
指定,シテー,shitei,名詞-普通名詞-サ変可能,1
大当たり,オーアタリ,ooatari,名詞-普通名詞-一般,1
散ら,チラ,chira,動詞-一般,1
応急,オーキュー,oukyuu,名詞-普通名詞-一般,1
居残り,イノコリ,inokori,名詞-普通名詞-一般,1
心がけろ,ココロガケロ,kokoro,動詞-一般,1
知恵,チエ,chie,名詞-普通名詞-一般,1
稼が,カセガ,kasega,動詞-一般,1
短気,タンキ,tanki,名詞-普通名詞-形状詞可能,1
短め,ミジカメ,mijikame,形状詞-一般,1
込ん,コン,kon,動詞-非自立可能,1
端くれ,ハシクレ,hashikure,名詞-普通名詞-一般,1
考案,コーアン,kouan,名詞-普通名詞-サ変可能,1
観光,カンコー,kankou,名詞-普通名詞-サ変可能,1
番台,バンダイ,bandai,名詞-普通名詞-一般,1
机,ツクエ,tsukue,名詞-普通名詞-一般,1
泳ぐ,オヨグ,oyogu,動詞-一般,1
画期,カッキ,kakki,名詞-普通名詞-一般,1
用件,ヨーケン,youken,名詞-普通名詞-一般,1
物事,モノゴト,monogoto,名詞-普通名詞-一般,1
焼け付く,ヤケツク,yake,動詞-一般,1
ストライ,ストライ,sutorai,名詞-普通名詞-一般,1
ちゃおう,チャオー,chaou,助動詞,1
ため込もう,タメコモー,tame,動詞-一般,1
せっかち,セッカチ,sekkachi,名詞-普通名詞-形状詞可能,1
なれ,ナレ,nare,代名詞,1
あやかり,アヤカリ,ayakari,動詞-一般,1
あまた,アマタ,amata,副詞,1
させよう,サセヨー,saseyou,助動詞,1
さいなら,サイナラ,sainara,感動詞-一般,1
くそったれ,クソッタレ,kusottare,名詞-普通名詞-一般,1
ブハハハ,ブハハハ,buhahaha,名詞-普通名詞-一般,1
フィーバー,フィーバー,fiibaa,名詞-普通名詞-サ変可能,1
パン,パン,pan,名詞-普通名詞-一般,1
堂々,ドードー,doudou,形状詞-タリ,1
和らぐ,ヤワラグ,yawara,動詞-一般,1
古く,フルク,furuku,名詞-普通名詞-副詞可能,1
反省,ハンセー,hansei,名詞-普通名詞-サ変可能,1
加える,クワエル,kuwae,動詞-一般,1
セブン,セブン,sebun,名詞-普通名詞-一般,1
ストライク,ストライク,sutoraiku,名詞-普通名詞-一般,1
ジャンジャン,ジャンジャン,janjan,副詞,1
ショバ,ショバ,shoba,名詞-普通名詞-一般,1
カカカカカ,カカカカカ,kakakakaka,名詞-普通名詞-一般,1
ﾌｨｰﾊﾞｰ,ﾌｨｰﾊﾞｰ,fi゜ba゜,名詞-普通名詞-一般,1
