surface,reading,romaji,pos,frequency
稽古,ケーコ,keiko,名詞-普通名詞-サ変可能,2
ﾌｶﾞｸ,ﾌｶﾞｸ,fugaku,名詞-普通名詞-一般,2
教われ,オソワレ,osowa,動詞-一般,1
斬り落とし,キリオトシ,kiri,動詞-一般,1
憎み,ニクミ,nikumi,動詞-一般,1
慣れ合う,ナレアウ,nare,動詞-一般,1
明かり,アカリ,akari,名詞-普通名詞-一般,1
首席,シュセキ,shuseki,名詞-普通名詞-一般,1
小突く,コズク,shou,動詞-一般,1
ちょこまか,チョコマカ,chokomaka,副詞,1
そらさ,ソラサ,sorasa,動詞-一般,1
そうい,ソーイ,soui,名詞-普通名詞-一般,1
くっちゃべっ,クッチャベッ,kutchabetsu,動詞-一般,1
好ま,コノマ,konoma,動詞-一般,1
出よう,デヨー,deyo,動詞-一般,1
埋め,ウメ,ume,動詞-一般,1
口説き落とす,クドキオトス,kudoki,動詞-一般,1
上手,ジョーズ,jouzu,形状詞-一般,1
めっぽう,メッポー,meppou,副詞,1
よりゃ,ヨリャ,yorya,助動詞,1
ﾐｺﾄ,ﾐｺﾄ,mikoto,名詞-普通名詞-一般,1
