surface,reading,romaji,pos,frequency
幻影,ゲンエー,gen'ei,名詞-普通名詞-一般,3
手間取ら,テマドラ,temadora,動詞-一般,2
返せる,カエセル,kaese,動詞-一般,2
袋,フクロ,fukuro,名詞-普通名詞-助数詞可能,2
観客,カンキャク,kankyaku,名詞-普通名詞-一般,2
宮,グー,miya,接尾辞-名詞的-一般,2
篝,カガリ,kou,名詞-普通名詞-一般,2
拍子,ヒョーシ,hyoushi,名詞-普通名詞-一般,1
好む,コノム,konomu,動詞-一般,1
巻き込ま,マキコマ,makikoma,動詞-一般,1
左肩,ヒダリカタ,hidarikata,名詞-普通名詞-一般,1
崎,サキ,saki,名詞-普通名詞-一般,1
導く,ミチビク,michibiku,動詞-一般,1
大技,オーワザ,oowaza,名詞-普通名詞-一般,1
意見,イケン,iken,名詞-普通名詞-サ変可能,1
実物,ジツブツ,jitsubutsu,名詞-普通名詞-一般,1
文字,モジ,moji,名詞-普通名詞-一般,1
誠,マコト,makoto,名詞-普通名詞-一般,1
道,ミチ,michi,名詞-固有名詞-人名-名,1
速え,ハエー,soku,形容詞-一般,1
賢,カシコ,satoshi,形容詞-一般,1
見せかけ,ミセカケ,mise,動詞-一般,1
要領,ヨーリョー,youryou,名詞-普通名詞-一般,1
駆け,カケ,kake,動詞-一般,1
求めん,モトメン,motome,動詞-一般,1
殴りかかっ,ナグリカカッ,naguri,動詞-一般,1
正道,セードー,seidou,名詞-普通名詞-一般,1
格,カク,kaku,名詞-普通名詞-一般,1
書き込ん,カキコン,kakikon,動詞-一般,1
演じる,エンジル,enji,動詞-一般,1
直後,チョクゴ,chokugo,名詞-普通名詞-副詞可能,1
痛む,イタム,itamu,動詞-一般,1
双書,ソーショ,sousho,名詞-普通名詞-一般,1
収穫,シューカク,shuukaku,名詞-普通名詞-サ変可能,1
危,キ,ki,名詞-固有名詞-人名-姓,1
すごかっ,スゴカッ,sugokatsu,形容詞-一般,1
しらん,シラン,shiran,動詞-一般,1
しゃ,シャ,sha,名詞-普通名詞-助数詞可能,1
てか,テカ,teka,助動詞,1
づかい,ズカイ,zukai,接尾辞-名詞的-一般,1
さぞかし,サゾカシ,sazokashi,副詞,1
いっぺん,イッペン,ippen,名詞-普通名詞-副詞可能,1
ごまかさ,ゴマカサ,gomakasa,動詞-一般,1
ぐあっ,グアッ,guatsu,副詞,1
かわす,カワス,kawasu,動詞-一般,1
おいしい,オイシー,oishii,形容詞-一般,1
えい,エイ,ei,感動詞-一般,1
ラン,ラン,ran,名詞-普通名詞-サ変可能,1
マスター,マスター,masutaa,名詞-普通名詞-サ変可能,1
出どころ,デドコロ,ido,名詞-普通名詞-一般,1
動作,ドーサ,dousa,名詞-普通名詞-サ変可能,1
則ち,スナワチ,sunawachi,接続詞,1
利,リ,ri,名詞-普通名詞-一般,1
凛,リン,rin,名詞-普通名詞-一般,1
入り,ハイリ,iri,動詞-一般,1
何々,ナニナニ,naninani,代名詞,1
スパイ,スパイ,supai,名詞-普通名詞-サ変可能,1
ゴタゴタ,ゴタゴタ,gotagota,名詞-普通名詞-サ変可能,1
ガン,ガン,gan,名詞-普通名詞-一般,1
カ,カ,ka,副詞,1
ﾖﾛｲ,ﾖﾛｲ,yoroi,名詞-普通名詞-一般,1
