surface,reading,romaji,pos,frequency
経絡,ケーラク,keiraku,名詞-普通名詞-一般,9
宗家,ソーケ,souke,名詞-普通名詞-一般,8
分家,ブンケ,bunke,名詞-普通名詞-サ変可能,6
内臓,ナイゾー,naizou,名詞-普通名詞-一般,4
ﾊﾅﾋﾞ,ﾊﾅﾋﾞ,hanabi,名詞-普通名詞-一般,3
ダメージ,ダメージ,dameeji,名詞-普通名詞-一般,3
ﾋｱｼ,ﾋｱｼ,hiashi,名詞-普通名詞-一般,2
ハナビ,ハナビ,hanabi,名詞-普通名詞-一般,2
変えよう,カエヨー,kae,動詞-一般,2
流れ,ナガレ,nagare,名詞-普通名詞-一般,2
柔,ヤワラ,juu,名詞-普通名詞-一般,2
絡み合っ,カラミアッ,karami,動詞-一般,1
界,サカイ,kai,名詞-普通名詞-一般,1
用いる,モチール,mochii,動詞-一般,1
生まれる,ウマレル,umare,動詞-一般,1
管,クダ,kan,名詞-普通名詞-一般,1
示す,シメス,shimesu,動詞-一般,1
構える,カマエル,kamae,動詞-一般,1
ごまかせ,ゴマカセ,gomakase,動詞-一般,1
本能,ホンノー,honnou,名詞-普通名詞-一般,1
本家,ホンケ,honke,名詞-普通名詞-一般,1
しぐさ,シグサ,shigusa,名詞-普通名詞-一般,1
日向,ニッコー,hyuuga,名詞-固有名詞-地名-一般,1
断れ,コトワレ,kotoware,動詞-一般,1
流れる,ナガレル,nagare,動詞-一般,1
源流,ゲンリュー,genryuu,名詞-普通名詞-一般,1
渡ら,ワタラ,watara,動詞-非自立可能,1
浅い,アサイ,asai,形容詞-一般,1
流派,リューハ,ryuuha,名詞-普通名詞-一般,1
流す,ナガス,nagasu,動詞-一般,1
泳が,オヨガ,oyoga,動詞-一般,1
治る,ナオル,naoru,動詞-一般,1
練り込む,ネリコム,neri,動詞-一般,1
繰り返す,クリカエス,kurikaesu,動詞-一般,1
いら,イラ,ira,動詞-一般,1
酷,コク,koku,形状詞-一般,1
通り道,トーリミチ,toorimichi,名詞-普通名詞-一般,1
逃げ出し,ニゲダシ,nigedashi,動詞-一般,1
踏み込ま,フミコマ,fumikoma,動詞-一般,1
ｴﾘｰﾄ,ｴﾘｰﾄ,eri゜to,名詞-普通名詞-一般,1
骨折,コッセツ,kossetsu,名詞-普通名詞-サ変可能,1
頑強,ガンキョー,gankyou,形状詞-一般,1
血管,ケッカン,kekkan,名詞-普通名詞-一般,1
血液,ケツエキ,ketsueki,名詞-普通名詞-一般,1
葛藤,カットー,kattou,名詞-普通名詞-サ変可能,1
落ちこぼれ,オチコボレ,ochikobore,動詞-一般,1
苦しみ,クルシミ,kurushi,動詞-一般,1
損傷,ソンショー,sonshou,名詞-普通名詞-サ変可能,1
かすっ,カスッ,kasutsu,動詞-一般,1
誘い,サソイ,sasoi,名詞-普通名詞-一般,1
訴え,ウッタエ,uttae,動詞-一般,1
言や,イヤ,gen,動詞-一般,1
親戚,シンセキ,shinseki,名詞-普通名詞-一般,1
親密,シンミツ,shinmitsu,名詞-普通名詞-形状詞可能,1
要素,ヨーソ,youso,名詞-普通名詞-一般,1
代々,ダイダイ,daidai,名詞-普通名詞-副詞可能,1
主体,シュタイ,shutai,名詞-普通名詞-一般,1
下,モト,shita,名詞-普通名詞-副詞可能,1
体形,タイケー,taikei,名詞-普通名詞-一般,1
内面,ナイメン,naimen,名詞-普通名詞-一般,1
体験,タイケン,taiken,名詞-普通名詞-サ変可能,1
傷薬,キズグスリ,kizugusuri,名詞-普通名詞-一般,1
ウジウジ,ウジウジ,ujiuji,副詞,1
よしあし,ヨシアシ,yoshiashi,名詞-普通名詞-一般,1
ゆえん,ユエン,yuen,名詞-普通名詞-一般,1
ねじ込み,ネジコミ,neji,動詞-一般,1
ほい,ホイ,hoi,感動詞-一般,1
チョウジネジ,チョウジネジ,choujineji,名詞-普通名詞-一般,1
広がっ,ヒロガッ,hiroga,動詞-一般,1
左上,ヒダリウエ,hidariue,名詞-普通名詞-一般,1
密接,ミッセツ,missetsu,形状詞-一般,1
宿敵,シュクテキ,shukuteki,名詞-普通名詞-一般,1
定め,サダメ,sadame,動詞-一般,1
嫌々,イヤイヤ,iyaiya,名詞-普通名詞-一般,1
始まる,ハジマル,hajima,動詞-一般,1
押し,オシ,oshi,動詞-一般,1
じわじわ,ジワジワ,jiwajiwa,副詞,1
せい,セイ,sei,動詞-非自立可能,1
取,トリ,shu,接尾辞-名詞的-一般,1
千佳,チカ,chika,名詞-固有名詞-人名-名,1
合わせる,アワセル,awa,動詞-一般,1
劣等,レットー,rettou,形状詞-一般,1
劣る,オトル,otoru,動詞-一般,1
剛,ゴー,tsuyoshi,名詞-普通名詞-形状詞可能,1
たどれ,タドレ,tadore,動詞-一般,1
右下,ミギシタ,migishita,名詞-普通名詞-一般,1
外面,ガイメン,gaimen,名詞-普通名詞-一般,1
外傷,ガイショー,gaishou,名詞-普通名詞-一般,1
境,サカイ,sakai,名詞-固有名詞-地名-一般,1
図星,ズボシ,zuboshi,名詞-普通名詞-一般,1
因縁,インネン,innen,名詞-普通名詞-一般,1
唇,クチビル,kuchibiru,名詞-普通名詞-一般,1
和らげよう,ヤワラゲヨー,yawara,動詞-一般,1
