surface,reading,romaji,pos,frequency
幼,オサナ,you,形容詞-一般,1
南門,ナンモン,minamimon,名詞-普通名詞-一般,1
考えろ,カンガエロ,kangae,動詞-一般,1
北門,キタモン,kitamon,名詞-普通名詞-一般,1
力比べ,チカラクラベ,chikara,名詞-普通名詞-一般,1
末路,マツロ,matsuro,名詞-普通名詞-一般,1
焦らせ,ジラセ,asera,動詞-一般,1
警備,ケービ,keibi,名詞-普通名詞-サ変可能,1
西門,サイモン,nishikado,名詞-普通名詞-一般,1
悲惨,ヒサン,hisan,名詞-普通名詞-形状詞可能,1
落ち着けよ,オチツケヨ,ochitsuke,動詞-一般,1
思い込ん,オモイコン,omoikon,動詞-一般,1
じみ,ジミ,jimi,接尾辞-動詞的,1
しけ,シケ,shike,動詞-一般,1
こぼれる,コボレル,koboreru,動詞-一般,1
あいにく,アイニク,ainiku,副詞,1
いりゃ,イリャ,irya,動詞-非自立可能,1
ラバラ,ラバラ,rabara,名詞-普通名詞-一般,1
フッフッフッフッ,フッフッフッフッ,fuffuffuffutsu,名詞-普通名詞-一般,1
仕事柄,シゴトガラ,shigotogara,名詞-普通名詞-一般,1
チキン,チキン,chikin,名詞-普通名詞-一般,1
もっちろん,モッチロン,motchiron,副詞,1
むなし,ムナシ,munashi,形容詞-一般,1
サクサク,サクサク,sakusaku,副詞,1
ゲス,ゲス,gesu,名詞-普通名詞-形状詞可能,1
エスコート,エスコート,esukooto,名詞-普通名詞-サ変可能,1
