surface,reading,romaji,pos,frequency
ﾅﾂﾋ,ﾅﾂﾋ,natsuhi,名詞-普通名詞-一般,20
ナツヒ,ナツヒ,natsuhi,名詞-普通名詞-一般,5
獣,ジュー,kemono,接尾辞-名詞的-一般,3
連れ去っ,ツレサッ,tsure,動詞-一般,2
本望,ホンモー,honmou,名詞-普通名詞-一般,1
有志,ユーシ,yuushi,名詞-普通名詞-一般,1
掌中,ショーチュー,shouchuu,名詞-普通名詞-一般,1
捜し出せる,サガシダセル,sagashi,動詞-一般,1
最中,サイチュー,saichuu,名詞-普通名詞-副詞可能,1
悪けれ,ワルケレ,waruke,形容詞-一般,1
運ん,ハコン,hakon,動詞-一般,1
汚し,ヨゴシ,yogoshi,動詞-一般,1
赤ん坊,アカンボー,akanbou,名詞-普通名詞-一般,1
警部,ケーブ,keibu,名詞-普通名詞-一般,1
誘い出す,サソイダス,sasoi,動詞-一般,1
滅びよう,ホロビヨー,horobi,動詞-一般,1
続けよう,ツズケヨー,tsuzuke,動詞-非自立可能,1
もり立てる,モリタテル,mori,動詞-一般,1
ひそか,ヒソカ,hisoka,形状詞-一般,1
オラオラ,オラオラ,oraora,名詞-普通名詞-一般,1
なかれ,ナカレ,nakare,形容詞-非自立可能,1
しっくり,シックリ,shikkuri,副詞,1
剣持,ケンモチ,kenji,名詞-固有名詞-人名-姓,1
寝かさ,ネカサ,neka,動詞-一般,1
奪い返し,ウバイカエシ,ubai,動詞-一般,1
天空,テンクー,tenkuu,名詞-普通名詞-一般,1
ヨタカ,ヨタカ,yotaka,名詞-普通名詞-一般,1
乱れ,ミダレ,midare,名詞-普通名詞-一般,1
ルビ,ルビ,rubi,名詞-普通名詞-一般,1
ホタ,ホタ,hota,名詞-普通名詞-一般,1
フッフッフッ,フッフッフッ,fuffuffutsu,名詞-普通名詞-一般,1
バッ,バッ,batsu,名詞-普通名詞-一般,1
任せれ,マカセレ,makase,動詞-一般,1
