surface,reading,romaji,pos,frequency
ガマオヤビン,ガマオヤビン,gamaoyabin,名詞-普通名詞-一般,4
わりゃ,ワリャ,warya,動詞-一般,3
ブン,ブン,bun,名詞-固有名詞-人名-一般,3
ガ,ガ,ga,記号-一般,3
キャ,キャ,kya,記号-一般,3
働き,ハタラキ,hataraki,名詞-普通名詞-一般,2
戦争,センソー,sensou,名詞-普通名詞-サ変可能,2
シャバ,シャバ,shaba,名詞-普通名詞-一般,2
ガマブン,ガマブン,gamabun,名詞-普通名詞-一般,2
ウフフフ,ウフフフ,ufufufu,感動詞-一般,2
譲っ,ユズッ,yuzutsu,動詞-一般,2
なかろう,ナカロー,nakarou,形容詞-非自立可能,2
どる,ドル,doru,助動詞,2
どれ,ドレ,dore,感動詞-一般,2
従者,ジューシャ,juusha,名詞-普通名詞-一般,1
配備,ハイビ,haibi,名詞-普通名詞-サ変可能,1
退散,タイサン,taisan,名詞-普通名詞-サ変可能,1
思う,オモー,omou,動詞-一般,1
太陽,タイヨー,taiyou,名詞-普通名詞-一般,1
太め,フトメ,futome,形状詞-一般,1
太,フト,ta,形容詞-一般,1
大幅,オーハバ,oohaba,形状詞-一般,1
夢,ム,yume,接尾辞-名詞的-一般,1
国境,コッキョー,kokkyou,名詞-普通名詞-一般,1
強引,ゴーイン,gouin,形状詞-一般,1
引き出せ,ヒキダセ,hikidase,動詞-一般,1
店主,テンシュ,tenshu,名詞-普通名詞-一般,1
粘る,ネバル,nebaru,動詞-一般,1
約定,ヤクジョー,yakujou,名詞-普通名詞-サ変可能,1
滞り,トドコーリ,todokoori,名詞-普通名詞-一般,1
経費,ケーヒ,keihi,名詞-普通名詞-一般,1
締結,テーケツ,teiketsu,名詞-普通名詞-サ変可能,1
練ら,ネラ,nera,動詞-一般,1
縮小,シュクショー,shukushou,名詞-普通名詞-サ変可能,1
繰り返さ,クリカエサ,kurikaesa,動詞-一般,1
認めん,ミトメン,mitome,動詞-一般,1
盃,サカズキ,hai,名詞-普通名詞-一般,1
白昼,ハクチュー,hakuchuu,名詞-普通名詞-一般,1
申し,モーシ,moushi,動詞-一般,1
生み出さ,ウミダサ,umidasa,動詞-一般,1
筒抜け,ツツヌケ,tsutsunuke,名詞-普通名詞-一般,1
管理,カンリ,kanri,名詞-普通名詞-サ変可能,1
脅かす,オビヤカス,kyou,動詞-一般,1
推し進め,オシススメ,oshisusume,動詞-一般,1
訪問,ホーモン,houmon,名詞-普通名詞-サ変可能,1
戦略,センリャク,senryaku,名詞-普通名詞-一般,1
苦し,クルシ,kurushi,形容詞-一般,1
落ちりゃ,オチリャ,ochiri,動詞-一般,1
虹,ニジ,niji,名詞-普通名詞-一般,1
装っ,ヨソーッ,yosootsu,動詞-一般,1
見つかる,ミツカル,mitsu,動詞-一般,1
たったったっ,タッタッタッ,tattattatsu,副詞,1
ちゃろう,チャロー,charou,助動詞,1
ちんちくりん,チンチクリン,chinchikurin,名詞-普通名詞-形状詞可能,1
たたた,タタタ,tatata,副詞,1
しゃく,シャク,shaku,名詞-普通名詞-形状詞可能,1
じゃい,ジャイ,jai,助動詞,1
じゃけ,ジャケ,jake,名詞-普通名詞-一般,1
じゃけん,ジャケン,jaken,形状詞-一般,1
すっからかん,スッカラカン,sukkarakan,名詞-普通名詞-一般,1
っちゃろ,ッチャロ,tcharo,助動詞,1
なけりゃ,ナケリャ,nakerya,助動詞,1
どりゃ,ドリャ,dorya,助動詞,1
なす,ナス,nasu,動詞-一般,1
なろう,ナロー,narou,動詞-非自立可能,1
とりゃ,トリャ,torya,助動詞,1
つけあがり,ツケアガリ,tsukeagari,動詞-一般,1
しめ,シメ,shime,助動詞,1
おかしく,オカシク,okashiku,形容詞-一般,1
おん,オン,on,動詞-非自立可能,1
いかん,イカン,ikan,名詞-普通名詞-副詞可能,1
こん,コン,kon,代名詞,1
けんど,ケンド,kendo,接続詞,1
けん,ケン,ken,名詞-固有名詞-人名-名,1
が,ガ,ga,接続詞,1
乗じ,ジョージ,jouji,動詞-一般,1
乗っかっ,ノッカッ,joutsu,動詞-一般,1
人け,ヒトケ,nin,名詞-普通名詞-一般,1
一人一人,ヒトリヒトリ,hitorihitori,名詞-普通名詞-副詞可能,1
ワハハハハ,ワハハハハ,wahahahaha,感動詞-一般,1
ホンマ,ホンマ,honma,名詞-普通名詞-一般,1
バキ,バキ,baki,名詞-固有名詞-人名-一般,1
務まら,ツトマラ,tsutoma,動詞-一般,1
低下,テーカ,teika,名詞-普通名詞-サ変可能,1
向こう,ムコー,mukou,動詞-一般,1
削減,サクゲン,sakugen,名詞-普通名詞-サ変可能,1
優しゅう,ヤサシュー,yasashi,形容詞-一般,1
側近,ソッキン,sokkin,名詞-普通名詞-一般,1
作り上げ,ツクリアゲ,tsukuriage,動詞-一般,1
やがら,ヤガラ,yagara,助動詞,1
らっしゃい,ラッシャイ,rasshai,動詞-非自立可能,1
もち,モチ,mochi,名詞-普通名詞-一般,1
もじゃ,モジャ,moja,副詞,1
むっちゃ,ムッチャ,mutcha,副詞,1
ぶらぶら,ブラブラ,burabura,副詞,1
オホホホ,オホホホ,ohohoho,名詞-普通名詞-一般,1
タマ,タマ,tama,名詞-固有名詞-人名-一般,1
オホホホホ,オホホホホ,ohohohoho,名詞-普通名詞-一般,1
デケェ,デケェ,dekee,名詞-普通名詞-一般,1
スポット,スポット,supotto,名詞-普通名詞-一般,1
ガマブン,ガマブン,gamabun,感動詞-一般,1
ガキャ,ガキャ,gakya,名詞-普通名詞-一般,1
