surface,reading,romaji,pos,frequency
塔,トー,tou,名詞-普通名詞-一般,7
日間,カカン,nichikan,名詞-普通名詞-助数詞可能,5
同意,ドーイ,doui,名詞-普通名詞-サ変可能,4
朧,オボロ,rou,形状詞-一般,3
中央,チューオー,chuuou,名詞-普通名詞-一般,2
タンマ,タンマ,tanma,名詞-普通名詞-一般,2
一斉,イッセー,issei,名詞-普通名詞-一般,2
天地,テンチ,tenchi,名詞-普通名詞-一般,2
レディー,レディー,redii,名詞-普通名詞-一般,2
プログラム,プログラム,puroguramu,名詞-普通名詞-サ変可能,2
ゆえ,ユエ,yue,名詞-普通名詞-副詞可能,2
争奪,ソーダツ,soudatsu,名詞-普通名詞-サ変可能,2
実感,ジッカン,jikkan,名詞-普通名詞-サ変可能,2
張る,ハル,haru,動詞-一般,2
血の気,チノケ,chinoke,名詞-普通名詞-一般,2
しょんべん,ションベン,shonben,名詞-普通名詞-一般,2
赤い,アカイ,akai,形容詞-一般,2
交換,コーカン,koukan,名詞-普通名詞-サ変可能,2
厳し,キビシ,kibishi,形容詞-一般,2
極限,キョクゲン,kyokugen,名詞-普通名詞-一般,1
巻,カン,kan,名詞-普通名詞-助数詞可能,1
極秘,ゴクヒ,gokuhi,名詞-普通名詞-一般,1
果たせる,ハタセル,hata,動詞-非自立可能,1
左脚,ヒダリアシ,hidariashi,名詞-普通名詞-一般,1
巡っ,メグッ,megutsu,動詞-一般,1
宝庫,ホーコ,houko,名詞-普通名詞-一般,1
扱う,アツカウ,atsukau,動詞-一般,1
奪い合い,ウバイアイ,ubaiai,名詞-普通名詞-一般,1
探す,サガス,sagasu,動詞-一般,1
捜せ,サガセ,sagase,動詞-一般,1
感知,カンチ,kanchi,名詞-普通名詞-サ変可能,1
小屋,コヤ,koya,名詞-普通名詞-一般,1
奪い合う,ウバイアウ,ubai,動詞-一般,1
早死に,ハヤジニ,hayajini,名詞-普通名詞-サ変可能,1
短く,ミジカク,mijikaku,形容詞-一般,1
返す,カエス,kaesu,動詞-一般,1
追っ,オッ,otsu,動詞-一般,1
逃げ道,ニゲミチ,nigemichi,名詞-普通名詞-一般,1
過ごし,スゴシ,sugo,動詞-一般,1
負傷,フショー,fushou,名詞-普通名詞-サ変可能,1
行使,コーシ,koushi,名詞-普通名詞-サ変可能,1
行動,コードー,koudou,名詞-普通名詞-サ変可能,1
補足,ホソク,hosoku,名詞-普通名詞-サ変可能,1
配っ,クバッ,kubatsu,動詞-一般,1
蛇,ヘビ,hebi,名詞-普通名詞-一般,1
飲み込ま,ノミコマ,nomikoma,動詞-一般,1
野生,ヤセー,yasei,名詞-普通名詞-サ変可能,1
ｹﾞｰﾄ,ｹﾞｰﾄ,ge゜to,名詞-普通名詞-一般,1
食料,ショクリョー,shokuryou,名詞-普通名詞-一般,1
飛びかかる,トビカカル,tobi,動詞-一般,1
顔色,カオイロ,kaoiro,名詞-普通名詞-一般,1
隠れろ,カクレロ,kakure,動詞-一般,1
頑張り,ガンバリ,ganbari,動詞-一般,1
薄,ウス,haku,形容詞-一般,1
熱血,ネッケツ,nekketsu,名詞-普通名詞-一般,1
片っ端,カタッパシ,katappashi,名詞-普通名詞-一般,1
狙い,ネライ,nerai,接尾辞-名詞的-一般,1
猛獣,モージュー,moujuu,名詞-普通名詞-一般,1
獲物,エモノ,emono,名詞-普通名詞-一般,1
甘え,アマエ,amae,名詞-普通名詞-一般,1
死人,シニン,shinin,名詞-普通名詞-一般,1
殺し合う,コロシアウ,koroshi,動詞-一般,1
毒草,ドクソー,dokusou,名詞-普通名詞-一般,1
毒虫,ドクムシ,dokumushi,名詞-普通名詞-一般,1
疲れ,ツカレ,tsukare,動詞-一般,1
続けれ,ツズケレ,tsuzuke,動詞-非自立可能,1
習性,シューセー,shuusei,名詞-普通名詞-一般,1
発汗,ハッカン,hakkan,名詞-普通名詞-サ変可能,1
脅し,オドシ,odoshi,動詞-一般,1
自給,ジキュー,jikyuu,名詞-普通名詞-サ変可能,1
自足,ジソク,jisoku,名詞-普通名詞-サ変可能,1
興奮,コーフン,koufun,名詞-普通名詞-サ変可能,1
草陰,クサカゲ,kusakage,名詞-普通名詞-一般,1
落ちる,オチル,ochiru,動詞-一般,1
約,ヤク,yaku,接頭辞,1
真っ先,マッサキ,massaki,名詞-普通名詞-一般,1
眠る,ネムル,nemuru,動詞-一般,1
天,テン,ten,名詞-普通名詞-一般,1
天,テン,ten,接尾辞-名詞的-一般,1
ちょうど,チョード,choudo,副詞,1
すっきり,スッキリ,sukkiri,副詞,1
そっくり,ソックリ,sokkuri,副詞,1
つき,ツキ,tsuki,接尾辞-名詞的-一般,1
つるぴか,ツルピカ,tsurupika,名詞-普通名詞-形状詞可能,1
うずい,ウズイ,uzui,動詞-一般,1
い,イ,i,接尾辞-名詞的-一般,1
ありがと,アリガト,arigato,感動詞-一般,1
ごと,ゴト,goto,名詞-普通名詞-一般,1
さら,サラ,sara,名詞-普通名詞-助数詞可能,1
し,シ,shi,助動詞,1
おはこ,オハコ,ohako,名詞-普通名詞-一般,1
かえって,カエッテ,kaette,副詞,1
使命,シメー,shimei,名詞-普通名詞-一般,1
公然,コーゼン,kouzen,形状詞-タリ,1
