surface,reading,romaji,pos,frequency
ｸﾛｱﾘ,ｸﾛｱﾘ,kuroari,名詞-普通名詞-一般,4
姿形,スガタカタチ,sugatakatachi,名詞-普通名詞-一般,1
天敵,テンテキ,tenteki,名詞-普通名詞-一般,1
引き下がれ,ヒキサガレ,hikisaga,動詞-一般,1
恐ろしかっ,オソロシカッ,osoroshika,形容詞-一般,1
少ねえ,スクネー,sukune,形容詞-一般,1
指先,ユビサキ,yubisaki,名詞-普通名詞-一般,1
訴えかけ,ウッタエカケ,uttae,動詞-一般,1
ｶﾏﾀﾘ,ｶﾏﾀﾘ,kamatari,名詞-普通名詞-一般,1
触覚,ショッカク,shokkaku,名詞-普通名詞-一般,1
演劇,エンゲキ,engeki,名詞-普通名詞-一般,1
秘技,ヒギ,higi,名詞-普通名詞-一般,1
穿弾,穿弾,sen,名詞-普通名詞-一般,1
見誤る,ミアヤマル,ken,動詞-一般,1
落とし込み,オトシコミ,oto,動詞-一般,1
舞,マイ,mai,名詞-固有名詞-人名-名,1
終,シュー,owari,接頭辞,1
簡潔,カンケツ,kanketsu,名詞-普通名詞-形状詞可能,1
なくそ,ナクソ,nakuso,動詞-一般,1
もっぱら,モッパラ,moppara,副詞,1
だらしねえ,ダラシネー,darashinee,形容詞-一般,1
前頭,マエガシラ,zentou,名詞-普通名詞-一般,1
味覚,ミカク,mikaku,名詞-普通名詞-一般,1
ハメる,ハメル,hame,動詞-一般,1
あっちこっち,アッチコッチ,atchikotchi,代名詞,1
ベタベタ,ベタベタ,betabeta,形状詞-一般,1
