surface,reading,romaji,pos,frequency
金縛り,カナシバリ,kanashibari,名詞-普通名詞-一般,2
プレゼント,プレゼント,purezento,名詞-普通名詞-サ変可能,2
印,イン,in,名詞-普通名詞-一般,2
紫原,シハラ,shihara,名詞-固有名詞-人名-姓,2
不利,フリ,furi,名詞-普通名詞-形状詞可能,2
氷室,ヒョーシツ,himuro,名詞-普通名詞-一般,1
火神,カシン,kashin,名詞-普通名詞-一般,1
根,ネ,ne,名詞-普通名詞-一般,1
求める,モトメル,motome,動詞-一般,1
あっ,アッ,atsu,名詞-固有名詞-人名-一般,1
激しく,ハゲシク,hageshiku,形容詞-一般,1
熱,ネツ,netsu,名詞-普通名詞-一般,1
潜,セン,sen,接頭辞,1
物狂い,モノグルイ,monogurui,名詞-普通名詞-一般,1
活動,カツドー,katsudou,名詞-普通名詞-サ変可能,1
沈む,シズム,shizumu,動詞-一般,1
決まり,キマリ,kima,動詞-一般,1
浮き上がっ,ウキアガッ,uki,動詞-一般,1
暑苦しい,アツクルシー,atsukurushii,形容詞-一般,1
感じる,カンジル,kanji,動詞-一般,1
忍三,ニンゾー,ninzou,名詞-固有名詞-人名-名,1
心おき,ココロオキ,kokoro,名詞-普通名詞-一般,1
役目,ヤクメ,yakume,名詞-普通名詞-一般,1
教わっ,オソワッ,osowa,動詞-一般,1
操,ミサオ,misao,名詞-普通名詞-一般,1
音,オト,oto,名詞-固有名詞-人名-姓,1
雨音,アマオト,amaoto,名詞-普通名詞-一般,1
野獣,ヤジュー,yajuu,名詞-普通名詞-一般,1
逃がさ,ニガサ,niga,動詞-一般,1
駆け上がっ,カケアガッ,kake,動詞-一般,1
ｶﾗｽ,ｶﾗｽ,karasu,名詞-普通名詞-一般,1
Ｓ,Ｓ,S,名詞-普通名詞-一般,1
龍,リュー,ryuu,名詞-普通名詞-一般,1
美しき,ウツクシキ,utsukushiki,形容詞-一般,1
継ぐ,ツグ,tsugu,動詞-一般,1
確率,カクリツ,kakuritsu,名詞-普通名詞-一般,1
確保,カクホ,kakuho,名詞-普通名詞-サ変可能,1
相殺,ソーサイ,sousai,名詞-普通名詞-サ変可能,1
発令,ハツレー,hatsurei,名詞-普通名詞-サ変可能,1
美しい,ウツクシー,utsukushii,形容詞-一般,1
虫けら,ムシケラ,mushi,名詞-普通名詞-一般,1
自殺,ジサツ,jisatsu,名詞-普通名詞-サ変可能,1
オリャ,オリャ,orya,代名詞,1
イタチ,イタチ,itachi,名詞-普通名詞-一般,1
しとめ,シトメ,shitome,動詞-一般,1
じっくり,ジックリ,jikkuri,副詞,1
やまやま,ヤマヤマ,yamayama,名詞-普通名詞-一般,1
カァ,カァ,kaa,名詞-普通名詞-一般,1
ヒネリ,ヒネリ,hineri,名詞-普通名詞-一般,1
ハート,ハート,haato,名詞-普通名詞-一般,1
なぶっ,ナブッ,nabutsu,動詞-一般,1
まずまず,マズマズ,mazumazu,副詞,1
ますます,マスマス,masumasu,副詞,1
そろっ,ソロッ,sorotsu,動詞-一般,1
たあい,タアイ,taai,名詞-普通名詞-一般,1
ラジャー,ラジャー,rajaa,名詞-普通名詞-一般,1
双蛇,ソーダ,souda,名詞-普通名詞-一般,1
命令,メーレー,meirei,名詞-普通名詞-サ変可能,1
厳戒,ゲンカイ,genkai,名詞-普通名詞-サ変可能,1
半日,ハンニチ,hannichi,名詞-普通名詞-副詞可能,1
器,ウツワ,utsuwa,名詞-普通名詞-一般,1
守ら,マモラ,mamora,動詞-一般,1
嫉妬,シット,shitto,名詞-普通名詞-サ変可能,1
いやいや,イヤイヤ,iyaiya,感動詞-一般,1
大刀,タチ,tachi,名詞-普通名詞-一般,1
夜明け,ヨアケ,yoake,名詞-普通名詞-一般,1
別れ,ワカレ,wakare,名詞-普通名詞-一般,1
人衆,ジンシュー,ninshuu,名詞-普通名詞-一般,1
くれぐれ,クレグレ,kuregure,副詞,1
けじめ,ケジメ,kejime,名詞-普通名詞-一般,1
世継ぎ,ヨツギ,yotsugi,名詞-普通名詞-一般,1
令,レー,rei,接尾辞-名詞的-一般,1
分かれ,ワカレ,waka,動詞-一般,1
休止,キューシ,kyuushi,名詞-普通名詞-サ変可能,1
再会,サイカイ,saikai,名詞-普通名詞-サ変可能,1
偵察,テーサツ,teisatsu,名詞-普通名詞-サ変可能,1
借りる,カリル,kari,動詞-一般,1
使い捨て,ツカイステ,tsukaisute,名詞-普通名詞-一般,1
