surface,reading,romaji,pos,frequency
世の中,ヨノナカ,yononaka,名詞-普通名詞-一般,2
定石,ジョーセキ,jouseki,名詞-普通名詞-一般,2
隊員,タイイン,taiin,名詞-普通名詞-一般,2
正統,セートー,seitou,名詞-普通名詞-形状詞可能,1
旋律,センリツ,senritsu,名詞-普通名詞-一般,1
整理,セーリ,seiri,名詞-普通名詞-サ変可能,1
暗黒,アンコク,ankoku,名詞-普通名詞-一般,1
思える,オモエル,omoe,動詞-一般,1
神聖,シンセー,shinsei,名詞-普通名詞-形状詞可能,1
長き,ナガキ,nagaki,形容詞-一般,1
運ば,ハコバ,hakoba,動詞-一般,1
連れ帰る,ツレカエル,tsure,動詞-一般,1
逃がせ,ニガセ,niga,動詞-一般,1
近,キン,kin,接頭辞,1
跳ね上がっ,ハネアガッ,hane,動詞-一般,1
ﾁｰﾑﾜｰｸ,ﾁｰﾑﾜｰｸ,chi゜muwa゜ku,名詞-普通名詞-一般,1
狂信,キョーシン,kyoushin,名詞-普通名詞-サ変可能,1
あがめ,アガメ,agame,動詞-一般,1
血統,ケットー,kettou,名詞-普通名詞-一般,1
縛る,シバル,shibaru,動詞-一般,1
組め,クメ,kume,動詞-一般,1
崇拝,スーハイ,suuhai,名詞-普通名詞-サ変可能,1
だし,ダシ,dashi,名詞-普通名詞-一般,1
たら,タラ,tara,名詞-普通名詞-一般,1
倒そう,タオソー,taoso,動詞-一般,1
保ち,タモチ,tamochi,動詞-一般,1
届ける,トドケル,todoke,動詞-一般,1
尊重,ソンチョー,sonchou,名詞-普通名詞-サ変可能,1
好み,コノミ,konomi,動詞-一般,1
合理,ゴーリ,gouri,名詞-普通名詞-一般,1
侵さ,オカサ,okasa,動詞-一般,1
マッズ,マッズ,mazzu,名詞-普通名詞-一般,1
何人,ナンピト,nannin,名詞-普通名詞-一般,1
