surface,reading,romaji,pos,frequency
友情,ユージョー,yuujou,名詞-普通名詞-一般,3
目付,メツケ,metsuke,名詞-普通名詞-一般,2
近衛,コノエ,konoe,名詞-固有名詞-人名-一般,2
貧乏,ビンボー,binbou,名詞-普通名詞-サ変形状詞可能,2
手羽,テバ,teba,名詞-普通名詞-一般,1
拝ま,オガマ,ogama,動詞-一般,1
拾い上げ,ヒロイアゲ,hiroi,動詞-一般,1
金,キン,kin,名詞-固有名詞-人名-姓,1
探偵,タンテー,tantei,名詞-普通名詞-サ変可能,1
金田,カネダ,kaneda,名詞-固有名詞-人名-姓,1
金田一,キンダイチ,kindaichi,名詞-固有名詞-人名-姓,1
引きつけろ,ヒキツケロ,hiki,動詞-一般,1
幼なじみ,オサナナジミ,you,名詞-普通名詞-一般,1
慰め,ナグサメ,nagusame,動詞-一般,1
思いつき,オモイツキ,omoi,名詞-普通名詞-一般,1
快く,ココロヨク,kokoroyoku,形容詞-一般,1
香港,ホンコン,honkon,名詞-固有名詞-地名-一般,1
暴か,アバカ,abaka,動詞-一般,1
見覚え,ミオボエ,mioboe,名詞-普通名詞-一般,1
率い,ヒキー,hikii,動詞-一般,1
真相,シンソー,shinsou,名詞-普通名詞-一般,1
立て続け,タテツズケ,tate,名詞-普通名詞-一般,1
竹馬,タケウマ,takeuma,名詞-普通名詞-一般,1
継ぎ,ツギ,tsugi,動詞-一般,1
美雪,ミユキ,miyuki,名詞-固有名詞-人名-名,1
落ち着か,オチツカ,ochitsuka,動詞-一般,1
踏みにじる,フミニジル,fumi,動詞-一般,1
踏み切っ,フミキッ,fumikitsu,動詞-一般,1
未遂,ミスイ,misui,名詞-普通名詞-一般,1
暮らし,クラシ,kurashi,名詞-普通名詞-一般,1
近衛,コノエ,konoe,名詞-固有名詞-人名-姓,1
是非,ゼヒ,zehi,名詞-普通名詞-サ変可能,1
証人,ショーニン,shounin,名詞-普通名詞-一般,1
調べる,シラベル,shirabe,動詞-一般,1
豪華,ゴーカ,gouka,名詞-普通名詞-形状詞可能,1
費,ヒ,hi,接尾辞-名詞的-一般,1
質素,シッソ,shisso,名詞-普通名詞-形状詞可能,1
小,コ,shou,接頭辞,1
たたる,タタル,tataru,動詞-一般,1
たがら,タガラ,tagara,助動詞,1
そ,ソ,so,形状詞-助動詞語幹,1
びょうぶ,ビョーブ,byoubu,名詞-普通名詞-一般,1
ふけっ,フケッ,fuketsu,動詞-一般,1
とっ捕まえ,トッツカマエ,totsu,動詞-一般,1
宝石,ホーセキ,houseki,名詞-普通名詞-一般,1
いよ,イヨ,iyo,名詞-固有名詞-地名-一般,1
ありったけ,アリッタケ,arittake,名詞-普通名詞-一般,1
あら,アラ,ara,動詞-非自立可能,1
こ,コ,ko,接頭辞,1
別物,ベツモノ,betsumono,名詞-普通名詞-一般,1
出会う,デオー,deau,動詞-一般,1
出頭,シュットー,shuttou,名詞-普通名詞-サ変可能,1
刺さっ,ササッ,sasa,動詞-一般,1
住まい,スマイ,sumai,名詞-普通名詞-一般,1
会えん,アエン,ae,動詞-一般,1
地平,チヘー,chihei,名詞-普通名詞-一般,1
奇怪,キッカイ,kikai,名詞-普通名詞-形状詞可能,1
奉行,ブギョー,bugyou,名詞-普通名詞-サ変可能,1
名,メー,mei,接頭辞,1
参考,サンコー,sankou,名詞-普通名詞-サ変可能,1
アジア,アジア,ajia,名詞-固有名詞-地名-一般,1
ウッヘッヘッヘッ,ウッヘッヘッヘッ,uhhehhehhetsu,名詞-普通名詞-一般,1
よけれ,ヨケレ,yokere,形容詞-非自立可能,1
ガツン,ガツン,gatsun,副詞,1
七瀬,ナナセ,nanase,名詞-固有名詞-人名-姓,1
亡くなら,ナクナラ,naku,動詞-一般,1
乳首,チクビ,chikubi,名詞-普通名詞-一般,1
乗り込ん,ノリコン,norikon,動詞-一般,1
一,ハジメ,ichi,名詞-固有名詞-人名-名,1
