surface,reading,romaji,pos,frequency
ｷｸｽｹ,ｷｸｽｹ,kikusuke,名詞-普通名詞-一般,8
ﾓﾐｼﾞ,ﾓﾐｼﾞ,momiji,名詞-普通名詞-一般,5
ｼｭﾝ,ｼｭﾝ,shun,名詞-普通名詞-一般,4
シュン,シュン,shun,名詞-固有名詞-人名-名,4
ﾕﾘﾉｼﾝ,ﾕﾘﾉｼﾝ,yurinoshin,名詞-普通名詞-一般,4
ﾙｲｶﾞ,ﾙｲｶﾞ,ruiga,名詞-普通名詞-一般,3
ハルナ,ハルナ,haruna,名詞-固有名詞-地名-一般,3
ジガ,ジガ,jiga,名詞-固有名詞-人名-一般,2
キクスケ,キクスケ,kikusuke,名詞-固有名詞-人名-一般,2
モミジ,モミジ,momiji,名詞-普通名詞-一般,2
ユリ,ユリ,yuri,名詞-普通名詞-一般,2
ララ,ララ,rara,名詞-固有名詞-人名-一般,2
キクスケ,キクスケ,kikusuke,名詞-普通名詞-一般,2
レンガ,レンガ,renga,名詞-普通名詞-一般,2
思いやり,オモイヤリ,omoiyari,名詞-普通名詞-一般,2
広間,ヒロマ,hiroma,名詞-普通名詞-一般,2
例え,タトエ,tatoe,名詞-普通名詞-一般,2
ﾚﾝｶﾞ,ﾚﾝｶﾞ,renga,名詞-普通名詞-一般,2
引っ越し,ヒッコシ,hikkoshi,名詞-普通名詞-サ変可能,2
Ｆ,Ｆ,F,名詞-普通名詞-一般,1
あきんど,アキンド,akindo,名詞-普通名詞-一般,1
念じる,ネンジル,nenji,動詞-一般,1
景色,ケシキ,keshiki,名詞-普通名詞-一般,1
桃源,トーゲン,tougen,名詞-普通名詞-一般,1
沈ん,シズン,shizun,動詞-一般,1
強けりゃ,ツヨケリャ,tsuyoke,形容詞-一般,1
彷彿,ホーフツ,houfutsu,名詞-普通名詞-サ変形状詞可能,1
水天,スイテン,suiten,名詞-普通名詞-一般,1
気前,キマエ,kimae,名詞-普通名詞-一般,1
横道,ヨコミチ,yokomichi,名詞-普通名詞-一般,1
志村,シムラ,shimura,名詞-固有名詞-人名-姓,1
ｰ,ｰ,゜,名詞-普通名詞-一般,1
搾り取ろう,シボリトロー,shibori,動詞-一般,1
里内,サトウチ,satouchi,名詞-固有名詞-人名-姓,1
裏目,ウラメ,urame,名詞-普通名詞-一般,1
邪,ヨコシマ,ja,名詞-普通名詞-形状詞可能,1
落葉,ラクヨー,ochiba,名詞-普通名詞-サ変可能,1
軍勢,グンゼー,gunzei,名詞-普通名詞-一般,1
足がかり,アシガカリ,ashi,名詞-普通名詞-一般,1
買収,バイシュー,baishuu,名詞-普通名詞-サ変可能,1
通りすがり,トーリスガリ,touri,名詞-普通名詞-一般,1
通り過ぎ,トーリスギ,touri,動詞-一般,1
誉れ,ホマレ,homare,名詞-普通名詞-一般,1
詰め込ん,ツメコン,tsumekon,動詞-一般,1
肩代わり,カタガワリ,katagawari,名詞-普通名詞-サ変可能,1
渡し舟,ワタシブネ,watashi,名詞-普通名詞-一般,1
百合,ユリ,yuri,名詞-固有名詞-人名-名,1
百花,ヒャッカ,hyakka,名詞-普通名詞-一般,1
肥やし,コヤシ,koe,動詞-一般,1
祭,サイ,matsuri,接尾辞-名詞的-一般,1
飛花,ヒカ,hika,名詞-普通名詞-一般,1
聞こえ,キコエ,kiko,名詞-普通名詞-一般,1
繚乱,リョーラン,ryouran,形状詞-タリ,1
私腹,シフク,shifuku,名詞-普通名詞-一般,1
空けれ,アケレ,ake,動詞-一般,1
引っ越し,ヒッコシ,hikkoshi,動詞-一般,1
くみたて,クミタテ,kumitate,名詞-普通名詞-一般,1
ひっくり返る,ヒックリカエル,hikkuri,動詞-一般,1
こぼれ,コボレ,kobore,動詞-一般,1
よれ,ヨレ,yore,動詞-一般,1
キクノジョウ,キクノジョウ,kikunojou,名詞-普通名詞-一般,1
シン,シン,shin,名詞-固有名詞-人名-名,1
ダウジング,ダウジング,daujingu,名詞-普通名詞-一般,1
れりゃあ,レリャ,reryaa,助動詞,1
かわいらしい,カワイラシー,kawairashii,形容詞-一般,1
つゆ,ツユ,tsuyu,名詞-普通名詞-一般,1
すんなり,スンナリ,sunnari,副詞,1
ばくち,バクチ,bakuchi,名詞-普通名詞-一般,1
っぽっち,ッポッチ,ppotchi,接尾辞-名詞的-一般,1
さんず,サンズ,sanzu,名詞-普通名詞-一般,1
じゃこ,ジャコ,jako,名詞-普通名詞-一般,1
名君,メークン,meikun,名詞-普通名詞-一般,1
吹き,フキ,fuki,接尾辞-名詞的-一般,1
加藤,カトー,katou,名詞-固有名詞-人名-姓,1
半数,ハンスー,hansuu,名詞-普通名詞-一般,1
大負け,オーマケ,dai,名詞-普通名詞-サ変可能,1
出し物,ダシモノ,dashimono,名詞-普通名詞-一般,1
ユリノシン,ユリノシン,yurinoshin,名詞-固有名詞-人名-一般,1
ルイ,ルイ,rui,名詞-固有名詞-人名-一般,1
一行,イッコー,ichigyou,名詞-普通名詞-一般,1
三好,ミヨシ,miyoshi,名詞-固有名詞-地名-一般,1
うろつく,ウロツク,urotsuku,動詞-一般,1
催,モヨーシ,sai,名詞-普通名詞-一般,1
仕切れる,シキレル,shikire,動詞-一般,1
