surface,reading,romaji,pos,frequency
蝦蟇,ガマガエル,gama,名詞-普通名詞-一般,3
黒い,クロイ,kuroi,形容詞-一般,2
炎,ホノー,honoo,名詞-普通名詞-一般,2
欲,ヨク,yoku,名詞-普通名詞-一般,1
法印,ホーイン,houin,名詞-普通名詞-一般,1
源,ゲン,gen,接尾辞-名詞的-一般,1
目当て,メアテ,meate,名詞-普通名詞-一般,1
病,ヤマイ,byou,名詞-普通名詞-一般,1
うたい,ウタイ,utai,動詞-一般,1
焼か,ヤカ,yaka,動詞-一般,1
無類,ムルイ,murui,名詞-普通名詞-一般,1
暮らせ,クラセ,kura,動詞-一般,1
ｼｽﾞﾈ,ｼｽﾞﾈ,shizune,名詞-普通名詞-一般,1
早く,ハヤク,hayaku,名詞-普通名詞-副詞可能,1
抜け出せ,ヌケダセ,nukedase,動詞-一般,1
払い,ハライ,harai,名詞-普通名詞-一般,1
逃げ隠れ,ニゲカクレ,nige,名詞-普通名詞-サ変可能,1
退く,シリゾク,shirizoku,動詞-一般,1
財布,サイフ,saifu,名詞-普通名詞-一般,1
遠ざけ,トーザケ,tooza,動詞-一般,1
食道,ショクドー,shokudou,名詞-普通名詞-一般,1
風上,カザカミ,kazakami,名詞-普通名詞-一般,1
相当,ソートー,soutou,形状詞-一般,1
縮まら,チジマラ,chijima,動詞-一般,1
突き破ら,ツキヤブラ,tsuki,動詞-一般,1
称さ,ショーサ,shousa,動詞-一般,1
蝦蟇口,ガマグチ,gamaguchi,名詞-普通名詞-一般,1
いら,イラ,ira,接尾辞-名詞的-一般,1
ろっ骨,ロッコツ,rotsu,名詞-普通名詞-一般,1
つい,ツイ,tsui,助動詞,1
よもや,ヨモヤ,yomoya,副詞,1
づらく,ズラク,zuraku,接尾辞-形容詞的,1
ナメクジ,ナメクジ,namekuji,名詞-普通名詞-一般,1
ダイレクト,ダイレクト,dairekuto,形状詞-一般,1
ダイナミック,ダイナミック,dainamikku,形状詞-一般,1
エントリー,エントリー,entorii,名詞-普通名詞-サ変可能,1
ウインク,ウインク,uinku,名詞-普通名詞-サ変可能,1
イカツい,イカチー,ikatsu,形容詞-一般,1
なっつ,ナッツ,nattsu,名詞-普通名詞-一般,1
ばやい,バヤイ,bayai,形容詞-一般,1
とっちめ,トッチメ,totchime,動詞-一般,1
ひっくり返す,ヒックリカエス,hikkuri,動詞-一般,1
ビクビク,ビクビク,bikubiku,副詞,1
夜店,ヨミセ,yomise,名詞-普通名詞-一般,1
口下手,クチベタ,kuchibeta,名詞-普通名詞-形状詞可能,1
受けとる,ウケトル,uke,動詞-一般,1
さまよえ,サマヨエ,samayoe,動詞-一般,1
天照,アマテラス,amaterasu,名詞-固有名詞-人名-一般,1
岩宿,イワジュク,iwajuku,名詞-固有名詞-地名-一般,1
尋ね者,タズネモノ,tazune,名詞-普通名詞-一般,1
こちとら,コチトラ,kochitora,代名詞,1
女好き,オンナズキ,onnazuki,形状詞-一般,1
出向い,デムイ,demui,動詞-一般,1
ヤボ,ヤボ,yabo,名詞-普通名詞-形状詞可能,1
一ところ,ヒトトコロ,hitoto,名詞-普通名詞-一般,1
ミラー,ミラー,miraa,名詞-普通名詞-一般,1
マント,マント,manto,名詞-普通名詞-一般,1
ベッタベタ,ベッタベタ,bettabeta,副詞,1
人前,ヒトマエ,hitomae,名詞-普通名詞-一般,1
使わさ,ツカワサ,tsukawa,動詞-一般,1
代用,ダイヨー,daiyou,名詞-普通名詞-サ変可能,1
