surface,reading,romaji,pos,frequency
民,ミン,tami,接尾辞-名詞的-一般,4
結晶,ケッショー,kesshou,名詞-普通名詞-サ変可能,3
レンズ,レンズ,renzu,名詞-普通名詞-一般,3
予報,ヨホー,yohou,名詞-普通名詞-サ変可能,2
次期,ジキ,jiki,名詞-普通名詞-一般,1
民,ミン,tami,名詞-普通名詞-一般,1
暴動,ボードー,boudou,名詞-普通名詞-一般,1
悪あがき,ワルアガキ,aku,名詞-普通名詞-一般,1
恨み言,ウラミゴト,uramigoto,名詞-普通名詞-一般,1
戻ん,モドン,rei,動詞-一般,1
整い,トトノイ,totonoi,動詞-一般,1
透明,トーメー,toumei,形状詞-一般,1
迎え,ムカエ,mukae,名詞-普通名詞-一般,1
陥っ,オチーッ,ochitsu,動詞-一般,1
食らわし,クラワシ,kura,動詞-一般,1
領地,リョーチ,ryouchi,名詞-普通名詞-一般,1
照射,ショーシャ,shousha,名詞-普通名詞-サ変可能,1
焼き払っ,ヤキハラッ,yakiharatsu,動詞-一般,1
浮い,ウイ,ui,動詞-一般,1
苦渋,クジュー,kujuu,名詞-普通名詞-一般,1
肥やせ,コヤセ,koe,動詞-一般,1
うんと,ウント,unto,副詞,1
のし上がる,ノシアガル,noshi,動詞-一般,1
よす,ヨス,yosu,動詞-一般,1
国内,コクナイ,kokunai,名詞-普通名詞-一般,1
国づくり,クニズクリ,kuni,名詞-普通名詞-一般,1
力なく,チカラナク,chikaranaku,形容詞-一般,1
引き止める,ヒキトメル,hiki,動詞-一般,1
乗っ取ろう,ノットロー,nottoro,動詞-一般,1
