surface,reading,romaji,pos,frequency
風神,フージン,fuujin,名詞-普通名詞-一般,17
施設,シセツ,shisetsu,名詞-普通名詞-サ変可能,7
なあん,ナーン,naan,代名詞,3
厳重,ゲンジュー,genjuu,形状詞-一般,3
重犯,ジューハン,juuhan,名詞-普通名詞-一般,2
トカゲ,トカゲ,tokage,名詞-普通名詞-一般,2
収容,シューヨー,shuuyou,名詞-普通名詞-サ変可能,2
当時,トージ,touji,名詞-普通名詞-副詞可能,2
直伝,ジキデン,jikiden,名詞-普通名詞-一般,2
職員,ショクイン,shokuin,名詞-普通名詞-一般,1
押収,オーシュー,oushuu,名詞-普通名詞-サ変可能,1
当たれ,アタレ,ata,動詞-一般,1
留守,ルス,rusu,名詞-普通名詞-サ変可能,1
襲おう,オソオー,shuu,動詞-一般,1
ﾆｭｰｽ,ﾆｭｰｽ,nyu゜su,名詞-普通名詞-一般,1
大樹,タイジュ,taiju,名詞-普通名詞-一般,1
ﾎｲｯｽﾙ,ﾎｲｯｽﾙ,hoissuru,名詞-普通名詞-一般,1
託さ,タクサ,takusa,動詞-一般,1
資料,シリョー,shiryou,名詞-普通名詞-一般,1
看守,カンシュ,kanshu,名詞-普通名詞-一般,1
調達,チョータツ,choutatsu,名詞-普通名詞-サ変可能,1
漏えい,ローエー,rou,名詞-普通名詞-サ変可能,1
通り,トーリ,touri,動詞-一般,1
犯行,ハンコー,hankou,名詞-普通名詞-一般,1
犯す,オカス,okasu,動詞-一般,1
酷似,コクジ,kokuji,名詞-普通名詞-サ変可能,1
盗ん,ヌスン,nusun,動詞-一般,1
障子,ショージ,shouji,名詞-普通名詞-一般,1
持ち出そう,モチダソー,mochidaso,動詞-一般,1
黒幕,クロマク,kuromaku,名詞-普通名詞-一般,1
教官,キョーカン,kyoukan,名詞-普通名詞-一般,1
話し合う,ハナシアウ,hanashiau,動詞-一般,1
硬く,カタク,kataku,形容詞-一般,1
機密,キミツ,kimitsu,名詞-普通名詞-一般,1
そそ,ソソ,soso,名詞-普通名詞-一般,1
さけび,サケビ,sakebi,名詞-普通名詞-一般,1
さんざめく,サンザメク,sanzameku,動詞-一般,1
ざわめく,ザワメク,zawameku,動詞-一般,1
つんざく,ツンザク,tsunzaku,動詞-一般,1
いたずら書き,イタズラガキ,itazura,名詞-普通名詞-一般,1
いやらしい,イヤラシー,iyarashii,形容詞-一般,1
あん,アン,an,代名詞,1
あああ,アアー,aaa,感動詞-一般,1
ありか,アリカ,arika,名詞-普通名詞-一般,1
ありつける,アリツケル,aritsukeru,動詞-一般,1
くれろ,クレロ,kurero,動詞-一般,1
かまし,カマシ,kamashi,動詞-一般,1
おとなしい,オトナシー,otonashii,形容詞-一般,1
事務,ジム,jimu,名詞-普通名詞-一般,1
人目,ヒトメ,hitome,名詞-普通名詞-一般,1
ホリャ,ホリャ,horya,名詞-普通名詞-一般,1
メニュー,メニュー,menyuu,名詞-普通名詞-一般,1
医務,イム,imu,名詞-普通名詞-一般,1
取り押さえ,トリオサエ,tori,動詞-一般,1
名称,メーショー,meishou,名詞-普通名詞-一般,1
傾く,カタムク,katamuku,動詞-一般,1
むくれる,ムクレル,mukureru,動詞-一般,1
ぷ,プ,pu,記号-一般,1
れよ,レヨ,reyo,助動詞,1
ティティ,ティティ,teitei,名詞-普通名詞-一般,1
ティータイム,ティータイム,teiitaimu,名詞-普通名詞-一般,1
ハイハイセイヤッ,ハイハイセイヤッ,haihaiseiyatsu,名詞-普通名詞-一般,1
ハッフッホッ,ハッフッホッ,haffuhhotsu,名詞-普通名詞-一般,1
ギター,ギター,gitaa,名詞-普通名詞-一般,1
グフエヘヘ,グフエヘヘ,gufuehehe,名詞-普通名詞-一般,1
