surface,reading,romaji,pos,frequency
トーナメント,トーナメント,toonamento,名詞-普通名詞-一般,5
肉,ニク,niku,名詞-普通名詞-一般,3
か月,カゲツ,ka,名詞-普通名詞-助数詞可能,3
耳栓,ミミセン,mimisen,名詞-普通名詞-一般,2
スケベ,スケベ,sukebe,名詞-普通名詞-形状詞可能,2
むっつり,ムッツリ,muttsuri,副詞,2
心電,シンデン,shinden,名詞-普通名詞-一般,2
答えろ,コタエロ,kotae,動詞-一般,2
審査,シンサ,shinsa,名詞-普通名詞-サ変可能,2
精進,ショージン,shoujin,名詞-普通名詞-サ変可能,1
箱,バコ,hako,名詞-普通名詞-一般,1
競争,キョーソー,kyousou,名詞-普通名詞-サ変可能,1
発揮,ハッキ,hakki,名詞-普通名詞-サ変可能,1
病室,ビョーシツ,byoushitsu,名詞-普通名詞-一般,1
気付き,キズキ,kizuki,動詞-一般,1
明かし,アカシ,aka,動詞-一般,1
期する,キスル,kisu,動詞-一般,1
敵討ち,カタキウチ,katakiuchi,名詞-普通名詞-一般,1
支度,シタク,shitaku,名詞-普通名詞-サ変可能,1
しだい,シダイ,shidai,名詞-普通名詞-副詞可能,1
放つ,ハナツ,houttsu,動詞-一般,1
数字,スージ,suuji,名詞-普通名詞-一般,1
さらさら,サラサラ,sarasara,副詞,1
水分,スイブン,suibun,名詞-普通名詞-一般,1
死に急ぐ,シニイソグ,shini,動詞-一般,1
次第,シダイ,shidai,名詞-普通名詞-副詞可能,1
さながら,サナガラ,sanagara,副詞,1
構っ,カマッ,kamatsu,動詞-一般,1
くじ引き,クジビキ,kuji,名詞-普通名詞-サ変可能,1
面会,メンカイ,menkai,名詞-普通名詞-サ変可能,1
順番,ジュンバン,junban,名詞-普通名詞-一般,1
鍛える,キタエル,kitae,動詞-一般,1
遺憾,イカン,ikan,形状詞-一般,1
遠回し,トーマワシ,toomawashi,名詞-普通名詞-一般,1
遠い,トーイ,tooi,形容詞-一般,1
遂げる,トゲル,toge,動詞-一般,1
魂,タマシー,tamashii,名詞-普通名詞-一般,1
遊ば,アソバ,asoba,動詞-一般,1
おり,オリ,ori,動詞-非自立可能,1
組み合わせ,クミアワセ,kumiawase,名詞-普通名詞-一般,1
謝絶,シャゼツ,shazetsu,名詞-普通名詞-サ変可能,1
買いかぶり,カイカブリ,kai,動詞-一般,1
軍拡,グンカク,gunkaku,名詞-普通名詞-一般,1
逃がし,ニガシ,niga,動詞-一般,1
うずめ,ウズメ,uzume,動詞-一般,1
証しよ,ショーシヨ,shoushi,動詞-一般,1
成り済まし,ナリスマシ,nari,動詞-一般,1
押し潰し,オシツブシ,oshi,動詞-一般,1
丁寧,テーネー,teinei,形状詞-一般,1
万歳,バンザイ,banzai,名詞-普通名詞-サ変可能,1
なし,ナシ,nashi,形容詞-非自立可能,1
ブロック,ブロック,burokku,名詞-普通名詞-サ変可能,1
作り替え,ツクリカエ,tsukuri,動詞-一般,1
体臭,タイシュー,taishuu,名詞-普通名詞-一般,1
伝導,デンドー,dendou,名詞-普通名詞-サ変可能,1
代表,ダイヒョー,daihyou,名詞-普通名詞-サ変可能,1
ぶつかり合う,ブツカリアウ,butsukari,動詞-一般,1
キヌタ,キヌタ,kinuta,名詞-普通名詞-一般,1
ギタギタ,ギタギタ,gitagita,副詞,1
グルグルカッパ,グルグルカッパ,gurugurukappa,名詞-普通名詞-一般,1
アピール,アピール,apiiru,名詞-普通名詞-サ変可能,1
のどか,ノドカ,nodoka,形状詞-一般,1
全体,ゼンタイ,zentai,名詞-普通名詞-一般,1
幼く,オサナク,osanaku,形容詞-一般,1
引き離す,ヒキハナス,hiki,動詞-一般,1
弾,タマ,dan,名詞-普通名詞-一般,1
影響,エーキョー,eikyou,名詞-普通名詞-サ変可能,1
巻き,マキ,maki,名詞-普通名詞-一般,1
心音,シンオン,shin'on,名詞-普通名詞-一般,1
公平,コーヘー,kouhei,名詞-普通名詞-形状詞可能,1
励む,ハゲム,hagemu,動詞-一般,1
動かし,ウゴカシ,ugoka,動詞-一般,1
勝ち上がる,カチアガル,kachi,動詞-一般,1
包帯,ホータイ,houtai,名詞-普通名詞-一般,1
失敬,シッケー,shikkei,名詞-普通名詞-サ変形状詞可能,1
公正,コーセー,kousei,名詞-普通名詞-形状詞可能,1
大蛇,ダイジャ,orochi,名詞-普通名詞-一般,1
回数,カイスー,kaisuu,名詞-普通名詞-一般,1
告げる,ツゲル,tsuge,動詞-一般,1
