surface,reading,romaji,pos,frequency
星,ホシ,hoshi,名詞-普通名詞-一般,4
平常,ヘージョー,heijou,名詞-普通名詞-一般,2
百,ヒャク,hyaku,名詞-数詞,2
キャンキャン,キャンキャン,kyankyan,副詞,2
テンテ,テンテ,tente,名詞-普通名詞-一般,2
飛び,トビ,tobi,動詞-一般,2
間合い,マアイ,maai,名詞-普通名詞-一般,2
操る,アヤツル,ayatsuru,動詞-一般,1
攻め,セメ,seme,名詞-普通名詞-一般,1
太く,フトク,futoku,形容詞-一般,1
把握,ハアク,haaku,名詞-普通名詞-サ変可能,1
奈良,ナラ,nara,名詞-固有名詞-地名-一般,1
関し,カンシ,kanshi,動詞-一般,1
強がっ,ツヨガッ,tsuyoga,動詞-一般,1
小手,コテ,kote,名詞-普通名詞-一般,1
忠告,チューコク,chuukoku,名詞-普通名詞-サ変可能,1
応援,オーエン,ouen,名詞-普通名詞-サ変可能,1
定まら,サダマラ,sadama,動詞-一般,1
鈍い,ニブイ,nibui,形容詞-一般,1
料理,リョーリ,ryouri,名詞-普通名詞-サ変可能,1
落ち着く,オチツク,ochitsuku,動詞-一般,1
見かけ,ミカケ,mikake,名詞-普通名詞-一般,1
測っ,ハカッ,hakatsu,動詞-一般,1
見せろ,ミセロ,mise,動詞-非自立可能,1
竜巻,タツマキ,tatsumaki,名詞-普通名詞-一般,1
練り込ま,ネリコマ,neri,動詞-一般,1
縮み上がっ,チジミアガッ,chijimi,動詞-一般,1
縮め,チジメ,chijime,動詞-一般,1
逃れ,ノガレ,nogare,動詞-一般,1
連,レン,ren,名詞-普通名詞-助数詞可能,1
望み,ノゾミ,nozomi,名詞-普通名詞-一般,1
近,チカ,kin,形容詞-一般,1
昇竜,ショーリュー,shouryuu,名詞-普通名詞-一般,1
遠,トー,en,形容詞-一般,1
遠慮,エンリョ,enryo,名詞-普通名詞-サ変可能,1
調べ,シラベ,shirabe,名詞-普通名詞-一般,1
見りゃ,ミリャ,miri,動詞-非自立可能,1
見ん,ミン,min,動詞-非自立可能,1
見苦しい,ミグルシー,migurushii,形容詞-一般,1
死力,シリョク,shiryoku,名詞-普通名詞-一般,1
細く,ホソク,komaku,形容詞-一般,1
てけ,テケ,teke,助動詞,1
づれ,ズレ,zure,名詞-普通名詞-一般,1
そらす,ソラス,sorasu,動詞-一般,1
ぶつかっ,ブツカッ,butsukatsu,動詞-一般,1
ぶっ飛ばさ,ブットバサ,butsu,動詞-一般,1
のう,ノー,nou,形容詞-非自立可能,1
いちる,イチル,ichiru,名詞-普通名詞-一般,1
あり,アリ,ari,名詞-普通名詞-一般,1
あっさり,アッサリ,assari,副詞,1
けがし,ケガシ,kegashi,動詞-一般,1
くっつけ,クッツケ,kuttsuke,動詞-一般,1
くださ,クダサ,kudasa,動詞-一般,1
かんな,カンナ,kanna,名詞-固有名詞-一般,1
かわさ,カワサ,kawasa,動詞-非自立可能,1
かまわ,カマワ,kamawa,動詞-一般,1
働きかける,ハタラキカケル,hataraki,動詞-一般,1
信じろ,シンジロ,shinji,動詞-一般,1
保護,ホゴ,hogo,名詞-普通名詞-サ変可能,1
伸ばせ,ノバセ,noba,動詞-一般,1
中,チュー,naka,接尾辞-名詞的-一般,1
出番,デバン,deban,名詞-普通名詞-一般,1
売る,ウル,uru,動詞-一般,1
声援,セーエン,seien,名詞-普通名詞-サ変可能,1
合わす,アワス,awa,動詞-一般,1
合い,アイ,ai,接尾辞-名詞的-一般,1
古い,フルイ,furui,形容詞-一般,1
勝ち名乗り,カチナノリ,kachi,名詞-普通名詞-一般,1
勘弁,カンベン,kanben,名詞-普通名詞-サ変可能,1
上がれ,アガレ,aga,動詞-一般,1
上がり,アガリ,aga,名詞-普通名詞-一般,1
カラクリ,カラクリ,karakuri,名詞-普通名詞-一般,1
カマイタチ,カマイタチ,kamaitachi,名詞-普通名詞-一般,1
やりがい,ヤリガイ,yarigai,名詞-普通名詞-一般,1
みっともねえ,ミットモネー,mittomonee,形容詞-一般,1
グサリ,グサリ,gusari,名詞-普通名詞-一般,1
ヘッポコ,ヘッポコ,heppoko,名詞-普通名詞-一般,1
ファイト,ファイト,faito,名詞-普通名詞-一般,1
ハリネズミ,ハリネズミ,harinezumi,名詞-普通名詞-一般,1
ナイス,ナイス,naisu,名詞-普通名詞-形状詞可能,1
タネ,タネ,tane,名詞-普通名詞-一般,1
ゴーゴー,ゴーゴー,googoo,副詞,1
コンボ,コンボ,konbo,名詞-普通名詞-一般,1
