surface,reading,romaji,pos,frequency
葬儀,ソーギ,sougi,名詞-普通名詞-一般,2
甚大,ジンダイ,jindai,形状詞-一般,1
理屈,リクツ,rikutsu,名詞-普通名詞-一般,1
うれし涙,ウレシナミダ,ureshi,名詞-普通名詞-一般,1
祭事,サイジ,saiji,名詞-普通名詞-一般,1
研ぐ,トグ,togu,動詞-一般,1
いらだち,イラダチ,iradachi,名詞-普通名詞-一般,1
歯車,ハグルマ,haguruma,名詞-普通名詞-一般,1
朝もや,アサモヤ,asa,名詞-普通名詞-一般,1
栄華,エーガ,eiga,名詞-普通名詞-一般,1
火種,ヒダネ,hidane,名詞-普通名詞-一般,1
笑い,ワライ,warai,名詞-普通名詞-一般,1
関の山,セキノヤマ,kan,名詞-普通名詞-一般,1
遠雷,エンライ,enrai,名詞-普通名詞-一般,1
あげれ,アゲレ,agere,動詞-非自立可能,1
縛り,シバリ,shibari,動詞-一般,1
故郷,コキョー,kokyou,名詞-普通名詞-一般,1
経る,ヘル,heru,動詞-一般,1
粘着,ネンチャク,nenchaku,名詞-普通名詞-サ変可能,1
被害,ヒガイ,higai,名詞-普通名詞-一般,1
ビト,ビト,bito,名詞-固有名詞-人名-一般,1
亡くなる,ナクナル,naku,動詞-一般,1
はまり,ハマリ,hamari,動詞-一般,1
ならび,ナラビ,narabi,名詞-普通名詞-一般,1
担任,タンニン,tannin,名詞-普通名詞-サ変可能,1
従い,シタガイ,shitagai,動詞-一般,1
弱り,ヨワリ,yowari,動詞-一般,1
引き,ヒキ,hiki,動詞-一般,1
弔う,トムラウ,tomurau,動詞-一般,1
幼き,オサナキ,osanaki,形容詞-一般,1
戒め,イマシメ,imashime,動詞-一般,1
恋人,コイビト,koibito,名詞-普通名詞-一般,1
急げよ,イソゲヨ,isoge,動詞-一般,1
合い,アイ,ai,動詞-非自立可能,1
包み込む,ツツミコム,tsutsumi,動詞-一般,1
助け合う,タスケアウ,tasuke,動詞-一般,1
免れ,マヌガレ,manukare,動詞-一般,1
