surface,reading,romaji,pos,frequency
配下,ハイカ,haika,名詞-普通名詞-一般,4
田,タ,ta,名詞-普通名詞-一般,3
おしろい,オシロイ,oshiroi,名詞-普通名詞-一般,2
ぼったくり,ボッタクリ,bottakuri,名詞-普通名詞-一般,2
わんさか,ワンサカ,wansaka,副詞,2
止めよう,トメヨー,tome,動詞-一般,1
ｲﾁｬｲﾁｬ,ｲﾁｬｲﾁｬ,ichaicha,名詞-普通名詞-一般,1
小銭,コゼニ,kozeni,名詞-普通名詞-一般,1
折り入っ,オリイッ,ori,動詞-一般,1
ｻｻﾒ,ｻｻﾒ,sasame,名詞-普通名詞-一般,1
ﾊﾞｰ,ﾊﾞｰ,ba゜,名詞-普通名詞-一般,1
惜しけりゃ,オシケリャ,oshike,形容詞-一般,1
本拠,ホンキョ,honkyo,名詞-普通名詞-一般,1
役立てれ,ヤクダテレ,yakutate,動詞-一般,1
集め,アツメ,atsume,名詞-普通名詞-一般,1
見納め,ミオサメ,miosame,名詞-普通名詞-一般,1
見え見え,ミエミエ,mie,名詞-普通名詞-一般,1
領主,リョーシュ,ryoushu,名詞-普通名詞-一般,1
送り,オクリ,okuri,名詞-普通名詞-一般,1
酔っ払っ,ヨッパラッ,yotsu,動詞-一般,1
連れ去ら,ツレサラ,tsure,動詞-一般,1
身ぐるみ,ミグルミ,mi,名詞-普通名詞-一般,1
用心,ヨージン,youjin,名詞-普通名詞-サ変可能,1
物騒,ブッソー,bussou,形状詞-一般,1
無断,ムダン,mudan,名詞-普通名詞-一般,1
潜入,センニュー,sennyuu,名詞-普通名詞-サ変可能,1
泣きつい,ナキツイ,naki,動詞-一般,1
顧み,カエリミ,kaerimi,動詞-一般,1
結び目,ムスビメ,musubi,名詞-普通名詞-一般,1
精算,セーサン,seisan,名詞-普通名詞-サ変可能,1
飯,ハン,meshi,接尾辞-名詞的-一般,1
安酒,ヤスザケ,yasuzake,名詞-普通名詞-一般,1
ほどけ,ホドケ,hodoke,動詞-一般,1
かこつけ,カコツケ,kakotsuke,動詞-一般,1
すがりつい,スガリツイ,sugaritsui,動詞-一般,1
しょっ,ショッ,shotsu,動詞-一般,1
しごい,シゴイ,shigoi,動詞-一般,1
さしずめ,サシズメ,sashizume,副詞,1
取り入っ,トリイッ,tori,動詞-一般,1
取り戻そう,トリモドソー,tori,動詞-一般,1
取り消す,トリケス,torikesu,動詞-一般,1
入ろう,ハイロー,iro,動詞-一般,1
女遊び,オンナアソビ,onna,名詞-普通名詞-一般,1
大目,オーメ,oome,名詞-普通名詞-一般,1
外れ,ハズレ,hazure,名詞-普通名詞-一般,1
土地,トチ,tochi,名詞-普通名詞-一般,1
コチョウ,コチョー,kochou,名詞-普通名詞-一般,1
まったり,マッタリ,mattari,副詞,1
ヌハハハハ,ヌハハハハ,nuhahahaha,名詞-普通名詞-一般,1
下っ,クダッ,kudatsu,動詞-一般,1
ネギ,ネギ,negi,名詞-普通名詞-一般,1
ホホホホ,ホホホホ,hohohoho,名詞-普通名詞-一般,1
ホホホ,ホホホ,hohoho,感動詞-一般,1
ベッド,ベッド,beddo,名詞-普通名詞-一般,1
ブッヘヘ,ブッヘヘ,buhhehe,名詞-普通名詞-一般,1
ブッ,ブッ,butsu,副詞,1
