surface,reading,romaji,pos,frequency
ｼｸﾞﾚ,ｼｸﾞﾚ,shigure,名詞-普通名詞-一般,7
ﾊﾞｲｳ,ﾊﾞｲｳ,baiu,名詞-普通名詞-一般,7
ﾐﾀﾞﾚ,ﾐﾀﾞﾚ,midare,名詞-普通名詞-一般,5
ｲﾜｼ,ｲﾜｼ,iwashi,名詞-普通名詞-一般,4
防御,ボーギョ,bougyo,名詞-普通名詞-サ変可能,2
あっち,アッチ,atchi,代名詞,2
イメチェン,イメチェン,imechen,名詞-普通名詞-サ変可能,2
コテンパン,コテンパン,kotenpan,副詞,2
おびえ,オビエ,obie,動詞-一般,2
たまげ,タマゲ,tamage,動詞-一般,2
遭遇,ソーグー,souguu,名詞-普通名詞-サ変可能,2
方角,ホーガク,hougaku,名詞-普通名詞-一般,1
本,ポン,hon,接尾辞-名詞的-助数詞,1
安全,アンゼン,anzen,名詞-普通名詞-形状詞可能,1
整え,トトノエ,totonoe,動詞-一般,1
木,モク,ki,記号-一般,1
好か,スカ,suka,動詞-一般,1
必勝,ヒッショー,hisshou,名詞-普通名詞-一般,1
如雨露,ジョーロ,jouro,名詞-普通名詞-一般,1
暴走,ボーソー,bousou,名詞-普通名詞-サ変可能,1
待たさ,マタサ,mata,動詞-一般,1
早まっ,ハヤマッ,hayama,動詞-一般,1
手前,テマエ,temae,名詞-普通名詞-一般,1
戻し,モドシ,modoshi,動詞-一般,1
帰す,キス,kaesu,動詞-一般,1
惨め,ミジメ,san,形状詞-一般,1
度合い,ドアイ,doai,名詞-普通名詞-一般,1
強かっ,ツヨカッ,tsuyoka,形容詞-一般,1
払う,ハラウ,harau,動詞-一般,1
審判,シンパン,shinpan,名詞-普通名詞-サ変可能,1
指図,サシズ,sashizu,名詞-普通名詞-サ変可能,1
小汚い,コギタナイ,kogitanai,形容詞-一般,1
左右,サユー,sayuu,名詞-普通名詞-サ変可能,1
持ち主,モチヌシ,mochinushi,名詞-普通名詞-一般,1
押さえろ,オサエロ,osa,動詞-一般,1
抱きつい,ダキツイ,daki,動詞-一般,1
蚊帳,カヤ,kaya,名詞-普通名詞-一般,1
茶髪,チャパツ,chapatsu,名詞-普通名詞-一般,1
膨大,ボーダイ,boudai,名詞-普通名詞-サ変形状詞可能,1
縛,イマシメ,baku,名詞-普通名詞-一般,1
選手,センシュ,senshu,名詞-普通名詞-一般,1
統制,トーセー,tousei,名詞-普通名詞-サ変可能,1
都合,ツゴー,tsugou,名詞-普通名詞-一般,1
録画,ロクガ,rokuga,名詞-普通名詞-サ変可能,1
血の雨,チノアメ,chi,名詞-普通名詞-一般,1
血涙,ケツルイ,ketsurui,名詞-普通名詞-一般,1
記録,キロク,kiroku,名詞-普通名詞-サ変可能,1
誓い,チカイ,chikai,動詞-一般,1
言い返す,イーカエス,iikaesu,動詞-一般,1
見よう,ミヨー,miyo,動詞-非自立可能,1
覆っ,オーッ,ootsu,動詞-一般,1
襲いかかる,オソイカカル,osoi,動詞-一般,1
追い払う,オイハラウ,oi,動詞-一般,1
追い返し,オイカエシ,oi,動詞-一般,1
送葬,ソーソー,sousou,名詞-普通名詞-サ変可能,1
間,カン,kan,接尾辞-名詞的-副詞可能,1
筋,スジ,suji,名詞-普通名詞-助数詞可能,1
殺せる,コロセル,korose,動詞-一般,1
漠漠,バクバク,baku,形状詞-タリ,1
混じり,マジリ,maji,動詞-一般,1
流砂,リューサ,ryuusa,名詞-普通名詞-一般,1
死者,シシャ,shisha,名詞-普通名詞-一般,1
頂け,イタダケ,itadake,動詞-非自立可能,1
止まれ,トマレ,toma,動詞-一般,1
頼もしい,タノモシー,tanomoshii,形容詞-一般,1
柩,ヒツギ,hitsugi,名詞-普通名詞-一般,1
無,ム,mu,名詞-普通名詞-一般,1
関わり,カカワリ,kakawa,名詞-普通名詞-一般,1
秀徳,ヒデノリ,hidenori,名詞-固有名詞-人名-名,1
真っ向,マッコー,makkou,名詞-普通名詞-一般,1
目覚まし,メザマシ,mezama,名詞-普通名詞-一般,1
皆殺し,ミナゴロシ,mina,名詞-普通名詞-一般,1
白眼,シロメ,hakugan,名詞-普通名詞-一般,1
険しい,ケワシー,kewashii,形容詞-一般,1
狩る,カル,karu,動詞-一般,1
天然,テンネン,tennen,名詞-普通名詞-一般,1
