surface,reading,romaji,pos,frequency
手術,シュジュツ,shujutsu,名詞-普通名詞-サ変可能,3
いとしい,イトシー,itoshii,形容詞-一般,2
羽,ワ,hane,接尾辞-名詞的-助数詞,2
宿題,シュクダイ,shukudai,名詞-普通名詞-一般,1
定めろ,サダメロ,sadame,動詞-一般,1
断りゃ,コトワリャ,kotowari,動詞-一般,1
探っ,サグッ,sagatsu,動詞-一般,1
採集,サイシュー,saishuu,名詞-普通名詞-サ変可能,1
性悪,ショーワル,seiaku,名詞-普通名詞-形状詞可能,1
情けない,ナサケナイ,nasakenai,形容詞-一般,1
長引か,ナガビカ,nagabika,動詞-一般,1
賊,ゾク,zoku,名詞-普通名詞-一般,1
触れ,フレ,fure,名詞-普通名詞-一般,1
見つけれ,ミツケレ,mitsu,動詞-一般,1
ｴﾍﾍ,ｴﾍﾍ,ehehe,名詞-普通名詞-一般,1
ｯﾍﾍ,ｯﾍﾍ,hhehe,名詞-普通名詞-一般,1
ｴ,ｴ,e,名詞-普通名詞-一般,1
鹿の角,シカノツノ,shika,名詞-固有名詞-地名-一般,1
食べれ,タベレ,tabe,動詞-一般,1
頼っ,タヨッ,tayotsu,動詞-一般,1
用事,ヨージ,youji,名詞-普通名詞-一般,1
病み上がり,ヤミアガリ,yami,名詞-普通名詞-一般,1
潜り込ん,モグリコン,moguri,動詞-一般,1
漢方,カンポー,kanpou,名詞-普通名詞-一般,1
済まし,スマシ,suma,動詞-一般,1
深く,フカク,fukaku,形容詞-一般,1
若,ワカ,jaku,名詞-固有名詞-人名-一般,1
紅一点,コーイッテン,kouitten,名詞-普通名詞-一般,1
破片,ハヘン,hahen,名詞-普通名詞-一般,1
つるむ,ツルム,tsurumu,動詞-一般,1
ちまおう,チマオー,chimaou,助動詞,1
たかだか,タカダカ,takadaka,副詞,1
たしなま,タシナマ,tashinama,動詞-一般,1
のんびり,ノンビリ,nonbiri,副詞,1
ひと事,ヒトゴト,hito,名詞-普通名詞-一般,1
このごろ,コノゴロ,konogoro,名詞-普通名詞-一般,1
こっ,コッ,kotsu,動詞-一般,1
こなさ,コナサ,konasa,動詞-非自立可能,1
多数,タスー,tasuu,名詞-普通名詞-副詞可能,1
伝えよ,ツタエヨ,tsutae,動詞-一般,1
伴う,トモナウ,tomonau,動詞-一般,1
以内,イナイ,inai,名詞-普通名詞-副詞可能,1
執務,シツム,shitsumu,名詞-普通名詞-サ変可能,1
凝っ,コッ,kotsu,動詞-一般,1
上がん,アガン,aga,動詞-一般,1
まな,マナ,mana,名詞-固有名詞-人名-名,1
アオバ,アオバ,aoba,名詞-普通名詞-一般,1
ヒント,ヒント,hinto,名詞-普通名詞-一般,1
プリント,プリント,purinto,名詞-普通名詞-サ変可能,1
マーキング,マーキング,maakingu,名詞-普通名詞-サ変可能,1
ロ,ロ,ro,記号-一般,1
グイっ,グイッ,gui,副詞,1
サバサバ,サバサバ,sabasaba,副詞,1
タバコ,タバコ,tabako,名詞-普通名詞-一般,1
