surface,reading,romaji,pos,frequency
突き,ツキ,tsuki,名詞-普通名詞-一般,2
もろ刃,モロハ,moro,名詞-普通名詞-一般,2
開門,カイモン,kaimon,名詞-普通名詞-サ変可能,2
制限,セーゲン,seigen,名詞-普通名詞-サ変可能,2
休,キュー,kyuu,接頭辞,2
スクワット,スクワット,sukuwatto,名詞-普通名詞-一般,2
気休め,キヤスメ,kiyasume,名詞-普通名詞-一般,2
報わ,ムクワ,mukuwa,動詞-一般,2
咲く,サク,saku,動詞-一般,2
外し,ハズシ,hazushi,名詞-普通名詞-一般,2
縄跳び,ナワトビ,nawa,名詞-普通名詞-一般,2
死門,シモン,shimon,名詞-普通名詞-一般,1
抑制,ヨクセー,yokusei,名詞-普通名詞-サ変可能,1
抜け殻,ヌケガラ,nuke,名詞-普通名詞-一般,1
挟む,ハサム,hasamu,動詞-一般,1
ｾﾐ,ｾﾐ,semi,名詞-普通名詞-一般,1
枠,ワク,waku,名詞-普通名詞-一般,1
懲り,コリ,kori,動詞-一般,1
果たして,ハタシテ,hata,副詞,1
生身,ナマミ,namami,名詞-普通名詞-一般,1
綱手,ツナデ,tsunade,名詞-普通名詞-一般,1
諦めよう,アキラメヨー,akirame,動詞-一般,1
驚,オドロキ,kyou,名詞-普通名詞-一般,1
貫き,ツラヌキ,tsuranuki,動詞-一般,1
覚まし,サマシ,sama,動詞-一般,1
設け,モーケ,mouke,動詞-一般,1
頭部,トーブ,toubu,名詞-普通名詞-一般,1
頼り,タヨリ,tayori,名詞-普通名詞-一般,1
詮索,センサク,sensaku,名詞-普通名詞-サ変可能,1
負荷,フカ,fuka,名詞-普通名詞-サ変可能,1
痛み,イタミ,itami,動詞-一般,1
突っ走れ,ツッパシレ,tsuppashire,動詞-一般,1
私情,シジョー,shijou,名詞-普通名詞-一般,1
じゃう,ジャウ,jau,助動詞,1
なくっ,ナクッ,nakutsu,形容詞-非自立可能,1
たやすく,タヤスク,tayasuku,形容詞-一般,1
たまら,タマラ,tamara,動詞-一般,1
がむしゃら,ガムシャラ,gamushara,形状詞-一般,1
おっとっと,オットット,ottotto,感動詞-一般,1
先客,センキャク,senkyaku,名詞-普通名詞-一般,1
参る,マイル,mairu,動詞-非自立可能,1
勝ち越し,カチコシ,kachikoshi,動詞-一般,1
務め,ツトメ,tsutome,動詞-一般,1
切り札,キリフダ,kirifuda,名詞-普通名詞-一般,1
出直す,デナオス,denaosu,動詞-一般,1
何十,ナンジュー,nanjuu,名詞-数詞,1
各部,カクブ,kakubu,名詞-普通名詞-一般,1
引き出す,ヒキダス,hikidasu,動詞-一般,1
密集,ミッシュー,misshuu,名詞-普通名詞-サ変可能,1
守れる,マモレル,mamore,動詞-一般,1
ん,ン,n,助詞-終助詞,1
わび,ワビ,wabi,名詞-普通名詞-一般,1
よみがえる,ヨミガエル,yomigaeru,動詞-一般,1
やや,ヤヤ,yaya,副詞,1
もてあそば,モテアソバ,moteasoba,動詞-一般,1
オ,オ,o,記号-一般,1
ナンセンス,ナンセンス,nansensu,名詞-普通名詞-形状詞可能,1
ガタ,ガタ,gata,名詞-普通名詞-一般,1
