surface,reading,romaji,pos,frequency
砂鉄,サテツ,satetsu,名詞-普通名詞-一般,4
磁力,ジリョク,jiryoku,名詞-普通名詞-一般,3
埋もれ,ウズモレ,umo,動詞-一般,2
幻魔,ゲンマ,genma,名詞-普通名詞-一般,2
ドッカン,ドッカン,dokkan,副詞,2
電磁,デンジ,denji,名詞-普通名詞-一般,2
抜けれ,ヌケレ,nuke,動詞-非自立可能,1
電流,デンリュー,denryuu,名詞-普通名詞-一般,1
悲しん,カナシン,kanashi,動詞-一般,1
微弱,ビジャク,bijaku,名詞-普通名詞-形状詞可能,1
機転,キテン,kiten,名詞-普通名詞-一般,1
獣道,ケモノミチ,kemonomichi,名詞-普通名詞-一般,1
重なり,カサナリ,kasanari,動詞-一般,1
砂地,スナジ,sunachi,名詞-普通名詞-一般,1
省け,ハブケ,habuke,動詞-一般,1
病み,ヤミ,yami,動詞-一般,1
どっこい,ドッコイ,dokkoi,感動詞-一般,1
すまい,スマイ,sumai,動詞-一般,1
共謀,キョーボー,kyoubou,名詞-普通名詞-サ変可能,1
光り,ヒカリ,hikari,動詞-一般,1
停止,テーシ,teishi,名詞-普通名詞-サ変可能,1
取り決め,トリキメ,torikime,動詞-一般,1
地帯,チタイ,chitai,名詞-普通名詞-一般,1
ガハッ,ガハッ,gahatsu,名詞-普通名詞-一般,1
交互,コーゴ,kougo,名詞-普通名詞-一般,1
