surface,reading,romaji,pos,frequency
師匠,シショー,shishou,名詞-普通名詞-一般,3
ﾒﾌﾞｷ,ﾒﾌﾞｷ,mebuki,名詞-普通名詞-一般,3
ぱ,パ,pa,記号-一般,2
うんこ,ウンコ,unko,名詞-普通名詞-一般,2
グイ,グイ,gui,副詞,2
透,トール,touru,名詞-固有名詞-人名-名,2
ｱｵﾊﾞ,ｱｵﾊﾞ,aoba,名詞-普通名詞-一般,2
宿場,シュクバ,shukuba,名詞-普通名詞-一般,2
守り,マモリ,mamori,名詞-普通名詞-一般,1
果報,カホー,kahou,名詞-普通名詞-形状詞可能,1
歩ける,アルケル,aruke,動詞-一般,1
当たり,アタリ,atari,接尾辞-名詞的-副詞可能,1
廊下,ローカ,rouka,名詞-普通名詞-一般,1
あた,アタ,ata,副詞,1
従え,シタガエ,shitagae,動詞-一般,1
強者,キョーシャ,tsuwamono,名詞-普通名詞-一般,1
尋ね,タズネ,tazune,動詞-一般,1
昼ごろ,ヒルゴロ,hiru,名詞-普通名詞-一般,1
斉天,セーテン,seiten,名詞-固有名詞-人名-一般,1
教わり,オソワリ,osowa,動詞-一般,1
捕まれ,ツカマレ,tsukama,動詞-一般,1
謙遜,ケンソン,kenson,名詞-普通名詞-サ変形状詞可能,1
見習え,ミナラエ,minarai,動詞-一般,1
黙る,ダマル,damaru,動詞-一般,1
髪の毛,カミノケ,kaminoke,名詞-普通名詞-一般,1
隠そう,カクソー,kakuso,動詞-一般,1
阿多,アタ,ata,名詞-固有名詞-地名-一般,1
西東,ニシヒガシ,saitou,名詞-普通名詞-一般,1
白髪,シラガ,shiraga,名詞-固有名詞-人名-姓,1
疑う,ウタガウ,utagau,動詞-一般,1
炎上,エンジョー,enjou,名詞-普通名詞-サ変可能,1
苦い,ニガイ,nigai,形容詞-一般,1
色男,イロオトコ,irootoko,名詞-普通名詞-一般,1
絡まっ,カラマッ,karama,動詞-一般,1
童子,ドージ,douji,名詞-固有名詞-人名-名,1
突き当たり,ツキアタリ,tsuki,名詞-普通名詞-一般,1
空中,クーチュー,kuuchuu,名詞-普通名詞-一般,1
ぐぐ,ググ,gugu,副詞,1
はぎ,ハギ,hagi,動詞-一般,1
こらっ,コラッ,koratsu,感動詞-一般,1
まな板,マナイタ,mana,名詞-普通名詞-一般,1
おはぎ,オハギ,ohagi,名詞-普通名詞-一般,1
かすん,カスン,kasun,動詞-一般,1
やっぱし,ヤッパシ,yappashi,副詞,1
もうろく,モーロク,mouroku,名詞-普通名詞-サ変可能,1
めん,メン,men,名詞-普通名詞-一般,1
す,ス,su,接頭辞,1
ちょちょっ,チョチョッ,chochotsu,副詞,1
に,ニ,ni,記号-一般,1
使い,ツカイ,tsukai,接尾辞-名詞的-一般,1
交代,コータイ,koutai,名詞-普通名詞-サ変可能,1
南,ミナミ,minami,名詞-普通名詞-一般,1
北,キタ,kita,名詞-普通名詞-一般,1
ナハッ,ナハッ,nahatsu,名詞-普通名詞-一般,1
ゾクッ,ゾクッ,zokutsu,副詞,1
ズリ,ズリ,zuri,名詞-普通名詞-一般,1
ウハハ,ウハハ,uhaha,名詞-普通名詞-一般,1
インテリ,インテリ,interi,名詞-普通名詞-一般,1
イヒヒヒ,イヒヒヒ,ihihihi,名詞-普通名詞-一般,1
ヤハハハ,ヤハハハ,yahahaha,名詞-普通名詞-一般,1
ボイ,ボイ,boi,名詞-普通名詞-一般,1
ペチャ,ペチャ,pecha,名詞-普通名詞-一般,1
ピチピ,ピチピ,pichipi,名詞-普通名詞-一般,1
パチパチ,パチパチ,pachipachi,副詞,1
