surface,reading,romaji,pos,frequency
首飾り,クビカザリ,kubikazari,名詞-普通名詞-一般,13
シズネ,シズネ,shizune,名詞-普通名詞-一般,3
体制,タイセー,taisei,名詞-普通名詞-一般,2
宝物,タカラモノ,takaramono,名詞-普通名詞-一般,2
妹,イモート,imouto,名詞-普通名詞-一般,2
大根,ダイコン,daikon,名詞-普通名詞-一般,2
螺旋,ラセン,rasen,名詞-普通名詞-一般,2
確立,カクリツ,kakuritsu,名詞-普通名詞-サ変可能,2
がち,ガチ,gachi,接尾辞-形状詞的,1
混乱,コンラン,konran,名詞-普通名詞-サ変可能,1
治める,オサメル,osame,動詞-一般,1
ぶっつけ,ブッツケ,buttsuke,名詞-普通名詞-一般,1
生存,セーゾン,seizon,名詞-普通名詞-サ変可能,1
現金,ゲンキン,genkin,名詞-普通名詞-一般,1
現状,ゲンジョー,genjou,名詞-普通名詞-一般,1
支え,ササエ,sasae,名詞-普通名詞-一般,1
手放し,テバナシ,tebanashi,動詞-一般,1
戦線,センセン,sensen,名詞-普通名詞-一般,1
悪酔い,ワルヨイ,waruyoi,名詞-普通名詞-一般,1
有り金,アリガネ,ari,名詞-普通名詞-一般,1
賛成,サンセー,sansei,名詞-普通名詞-サ変可能,1
長期,チョーキ,chouki,名詞-普通名詞-一般,1
鉱石,コーセキ,kouseki,名詞-普通名詞-一般,1
遅く,オソク,osoku,名詞-普通名詞-副詞可能,1
送ろう,オクロー,okuro,動詞-一般,1
足ら,タラ,tara,動詞-一般,1
ﾊﾝﾄﾞﾙ,ﾊﾝﾄﾞﾙ,handoru,名詞-普通名詞-一般,1
ｽﾍﾟｼｬﾘｽﾄ,ｽﾍﾟｼｬﾘｽﾄ,suhe,名詞-普通名詞-一般,1
育成,イクセー,ikusei,名詞-普通名詞-サ変可能,1
繁栄,ハンエー,han'ei,名詞-普通名詞-サ変可能,1
とうとう,トートー,toutou,副詞,1
チキ,チキ,chiki,名詞-固有名詞-一般,1
ギャンブル,ギャンブル,gyanburu,名詞-普通名詞-一般,1
付きまとう,ツキマトウ,tsuki,動詞-一般,1
上級,ジョーキュー,joukyuu,名詞-普通名詞-一般,1
まじない,マジナイ,majinai,名詞-普通名詞-一般,1
ほしく,ホシク,hoshiku,形容詞-非自立可能,1
なきがら,ナキガラ,nakigara,名詞-普通名詞-一般,1
よし,ヨシ,yoshi,形容詞-非自立可能,1
思い出,オモイデ,omoide,名詞-普通名詞-一般,1
学ぶ,マナブ,manabu,動詞-一般,1
じまっ,ジマッ,jimatsu,助動詞,1
夜襲,ヤシュー,yashuu,名詞-普通名詞-サ変可能,1
売れ,ウレ,ure,動詞-一般,1
ご,ゴ,go,接尾辞-名詞的-一般,1
形見,カタミ,katami,名詞-普通名詞-一般,1
しゃべる,シャベル,shaberu,動詞-一般,1
そこそこ,ソコソコ,sokosoko,副詞,1
供し,キョーシ,kyoushi,動詞-一般,1
助かる,タスカル,tasuka,動詞-一般,1
ﾏｽﾀｰ,ﾏｽﾀｰ,masuta゜,名詞-普通名詞-一般,1
