surface,reading,romaji,pos,frequency
昇,ノボリ,noboru,名詞-固有名詞-人名-姓,2
突,トッ,totsu,接頭辞,2
大道,ダイドー,daidou,名詞-普通名詞-一般,2
来る,キタル,kuru,動詞-非自立可能,1
崩,ホー,hou,記号-一般,1
未知,ミチ,michi,名詞-普通名詞-形状詞可能,1
木,モク,ki,名詞-普通名詞-一般,1
持ち込ん,モチコン,mochikon,動詞-一般,1
怪物,カイブツ,kaibutsu,名詞-普通名詞-一般,1
捨て駒,ステゴマ,sute,名詞-普通名詞-一般,1
ｷﾞﾌﾞｱｯﾌﾟ,ｷﾞﾌﾞｱｯﾌﾟ,gibuaffu,名詞-普通名詞-サ変可能,1
青色,アオイロ,aoiro,名詞-普通名詞-一般,1
陸,リク,riku,名詞-普通名詞-一般,1
陰気,インキ,inki,形状詞-一般,1
短,タン,tan,接頭辞,1
生き死に,イキシニ,iki,名詞-普通名詞-一般,1
見失え,ミウシナエ,ken,動詞-一般,1
ｽﾊﾟｲｸ,ｽﾊﾟｲｸ,suha,名詞-普通名詞-一般,1
ﾎｳﾚﾝ,ﾎｳﾚﾝ,houren,名詞-普通名詞-一般,1
程遠い,ホドトーイ,hodotooi,形容詞-一般,1
だらん,ダラン,daran,副詞,1
せん別,センベツ,sen,名詞-普通名詞-一般,1
典型,テンケー,tenkei,名詞-普通名詞-一般,1
人材,ジンザイ,jinzai,名詞-普通名詞-一般,1
出れりゃ,デレリャ,dere,動詞-一般,1
下っ端,シタッパ,shitappa,名詞-普通名詞-一般,1
一殺,イッサツ,issatsu,名詞-普通名詞-一般,1
含ま,フクマ,fukuma,動詞-一般,1
前菜,ゼンサイ,zensai,名詞-普通名詞-一般,1
やれん,ヤレン,yaren,動詞-非自立可能,1
ホウレン,ホーレン,houren,名詞-普通名詞-一般,1
ディッシュ,ディッシュ,disshu,名詞-普通名詞-一般,1
シナリオ,シナリオ,shinario,名詞-普通名詞-一般,1
