surface,reading,romaji,pos,frequency
もどき,モドキ,modoki,接尾辞-名詞的-一般,3
大罪,タイザイ,taizai,名詞-普通名詞-一般,2
蜂,ハチ,hachi,名詞-普通名詞-一般,2
不穏,フオン,fuon,名詞-普通名詞-形状詞可能,2
ジバチ,ジバチ,jibachi,名詞-普通名詞-一般,2
スズメバチ,スズメバチ,suzumebachi,名詞-普通名詞-一般,2
気圧,キアツ,kiatsu,名詞-普通名詞-一般,1
生物,セーブツ,seibutsu,名詞-普通名詞-一般,1
湿気,シッケ,shikke,名詞-普通名詞-一般,1
王国,オーコク,oukoku,名詞-普通名詞-一般,1
温度,オンド,ondo,名詞-普通名詞-一般,1
熱心,ネッシン,nesshin,形状詞-一般,1
手出し,テダシ,te,名詞-普通名詞-サ変可能,1
接着,セッチャク,setchaku,名詞-普通名詞-サ変可能,1
投げ文,ナゲブミ,nage,名詞-普通名詞-一般,1
所在,ショザイ,shozai,名詞-普通名詞-サ変可能,1
東側,ヒガシガワ,higashigawa,名詞-普通名詞-一般,1
晴らす,ハラス,hara,動詞-一般,1
頂こう,イタダコー,itadako,動詞-非自立可能,1
静観,セーカン,seikan,名詞-普通名詞-サ変可能,1
降り,フリ,ori,動詞-一般,1
食べ物,タベモノ,tabemono,名詞-普通名詞-一般,1
飲める,ノメル,nome,動詞-一般,1
ｺﾞｷﾌﾞﾘ,ｺﾞｷﾌﾞﾘ,gokiburi,名詞-普通名詞-一般,1
鉢合わせ,ハチアワセ,hachiawase,名詞-普通名詞-サ変可能,1
蜂蜜,ハチミツ,hachimitsu,名詞-普通名詞-一般,1
虫よけ,ムシヨケ,mushi,名詞-普通名詞-一般,1
荒だて,アラダテ,kou,動詞-一般,1
逃せ,ノガセ,nogase,動詞-一般,1
応身,オージン,oujin,名詞-普通名詞-一般,1
ヌヘヘヘヘ,ヌヘヘヘヘ,nuhehehehe,名詞-普通名詞-一般,1
ドーン,ドーン,doon,名詞-普通名詞-一般,1
ゴート,ゴート,gooto,名詞-普通名詞-一般,1
バチ,バチ,bachi,名詞-普通名詞-一般,1
一雨,ヒトアメ,hitoame,名詞-普通名詞-一般,1
一方,イッポー,ippou,接続詞,1
ロアー,ロアー,roaa,名詞-普通名詞-一般,1
メリオダス,メリオダス,meriodasu,名詞-普通名詞-一般,1
カブトムシ,カブトムシ,kabutomushi,名詞-普通名詞-一般,1
オーダン,オーダン,oodan,名詞-普通名詞-一般,1
エリザベス,エリザベス,erizabesu,名詞-固有名詞-人名-一般,1
天候,テンコー,tenkou,名詞-普通名詞-一般,1
大騒ぎ,オーサワギ,oosawagi,名詞-普通名詞-サ変可能,1
執念,シューネン,shuunen,名詞-普通名詞-一般,1
ばっちし,バッチシ,batchishi,副詞,1
廃れ,スタレ,sutare,動詞-一般,1
巻き込む,マキコム,makikomu,動詞-一般,1
巨人,キョジン,kyojin,名詞-普通名詞-一般,1
含ん,フクン,fukun,動詞-一般,1
似つか,ニツカ,nitsu,動詞-一般,1
予兆,ヨチョー,yochou,名詞-普通名詞-一般,1
危害,キガイ,kigai,名詞-普通名詞-一般,1
刺さ,ササ,sasa,動詞-一般,1
凶暴,キョーボー,kyoubou,形状詞-一般,1
冷える,ヒエル,hie,動詞-一般,1
