surface,reading,romaji,pos,frequency
ﾏﾂﾘ,ﾏﾂﾘ,matsuri,名詞-普通名詞-一般,8
北東,ホクトー,hokutou,名詞-普通名詞-一般,2
近況,キンキョー,kinkyou,名詞-普通名詞-一般,2
竜眼,リューガン,ryuugan,名詞-普通名詞-一般,2
索敵,サクテキ,sakuteki,名詞-普通名詞-一般,2
上役,ウワヤク,uwayaku,名詞-普通名詞-一般,2
宝亀,ホーキ,houki,名詞-固有名詞-一般,2
慎ん,ツツシン,tsutsushin,動詞-一般,1
片す,カタス,hen,動詞-一般,1
断り,コトワリ,kotowari,動詞-一般,1
振り回す,フリマワス,furimawasu,動詞-一般,1
挟み,ハサミ,hasami,動詞-一般,1
泳い,オヨイ,oyoi,動詞-一般,1
水虎,スイコ,suiko,名詞-普通名詞-一般,1
金棒,カナボー,kanabou,名詞-普通名詞-一般,1
連れ去り,ツレサリ,tsure,動詞-一般,1
くれよう,クレヨー,kureyou,動詞-非自立可能,1
返そう,カエソー,kaeso,動詞-一般,1
集まれ,アツマレ,atsumare,動詞-一般,1
離島,リトー,ri,名詞-普通名詞-サ変可能,1
ｲｹｲｹ,ｲｹｲｹ,ikeike,名詞-普通名詞-一般,1
きつい,キツイ,kitsui,形容詞-一般,1
縦並び,タテナラビ,tate,名詞-普通名詞-一般,1
立てろ,タテロ,tate,動詞-一般,1
警ら,ケーラ,kei,名詞-普通名詞-サ変可能,1
表明,ヒョーメー,hyoumei,名詞-普通名詞-サ変可能,1
カリキュラム,カリキュラム,karikyuramu,名詞-普通名詞-一般,1
ちゃおっ,チャオッ,chaotsu,助動詞,1
モズ,モズ,mozu,名詞-普通名詞-一般,1
ネーミング,ネーミング,neemingu,名詞-普通名詞-サ変可能,1
ツー,ツー,tsuu,名詞-普通名詞-一般,1
ぶつかり合っ,ブツカリアッ,butsukari,動詞-一般,1
告げよ,ツゲヨ,tsuge,動詞-一般,1
心構え,ココロガマエ,kokorogamae,名詞-普通名詞-一般,1
奮発,フンパツ,funpatsu,名詞-普通名詞-サ変可能,1
仏頂,ブッチョー,butchou,名詞-普通名詞-一般,1
創始,ソーシ,soushi,名詞-普通名詞-サ変可能,1
光彦,ミツヒコ,mitsuhiko,名詞-固有名詞-人名-名,1
