surface,reading,romaji,pos,frequency
停戦,テーセン,teisen,名詞-普通名詞-サ変可能,6
活用,カツヨー,katsuyou,名詞-普通名詞-サ変可能,3
主力,シュリョク,shuryoku,名詞-普通名詞-一般,2
ゲンノウ,ゲンノウ,gennou,名詞-普通名詞-一般,2
譲り,ユズリ,yuzuri,名詞-普通名詞-一般,2
記載,キサイ,kisai,名詞-普通名詞-サ変可能,1
攻め入り,セメイリ,seme,動詞-一般,1
据え,スエ,sue,動詞-一般,1
旧,キュー,kyuu,名詞-普通名詞-一般,1
日記,ニッキ,nikki,名詞-普通名詞-一般,1
律儀,リチギ,richigi,名詞-普通名詞-形状詞可能,1
調べ直せ,シラベナオセ,shirabe,動詞-一般,1
ﾎﾞﾙﾄ,ﾎﾞﾙﾄ,boruto,名詞-普通名詞-一般,1
年代,ネンダイ,nendai,名詞-普通名詞-一般,1
譲ら,ユズラ,yuzura,動詞-一般,1
戦局,センキョク,senkyoku,名詞-普通名詞-一般,1
緩み,ユルミ,yurumi,名詞-普通名詞-一般,1
繁華,ハンカ,hanka,形状詞-一般,1
珍しく,メズラシク,mezurashiku,形容詞-一般,1
疑わ,ウタガワ,utagawa,動詞-一般,1
長生き,ナガイキ,nagaiki,名詞-普通名詞-サ変可能,1
本命,ホンメー,honmei,名詞-普通名詞-一般,1
滅び,ホロビ,horobi,動詞-一般,1
荒,アラ,kou,形容詞-一般,1
歩む,アユム,ayumu,動詞-一般,1
通報,ツーホー,tsuuhou,名詞-普通名詞-サ変可能,1
つじつま,ツジツマ,tsujitsuma,名詞-普通名詞-一般,1
いっとき,イットキ,ittoki,名詞-普通名詞-一般,1
こう着,コーチャク,kou,名詞-普通名詞-サ変可能,1
おおかた,オーカタ,ookata,副詞,1
かな,カナ,kana,名詞-普通名詞-一般,1
よ,ヨ,yo,名詞-数詞,1
剥がし,ハガシ,haga,動詞-一般,1
切り抜け,キリヌケ,kirinuke,動詞-一般,1
切り上げ,キリアゲ,kiriage,動詞-一般,1
取り外さ,トリハズサ,torihazusa,動詞-一般,1
古かろう,フルカロー,furuka,形容詞-一般,1
埋め込ん,ウメコン,umekon,動詞-一般,1
大仕事,オーシゴト,ooshigoto,名詞-普通名詞-一般,1
合意,ゴーイ,goui,名詞-普通名詞-サ変可能,1
商店,ショーテン,shouten,名詞-普通名詞-一般,1
中年,チューネン,chuunen,名詞-普通名詞-一般,1
