surface,reading,romaji,pos,frequency
動かそう,ウゴカソー,ugoka,動詞-一般,3
電気,デンキ,denki,名詞-普通名詞-一般,3
解剖,カイボー,kaibou,名詞-普通名詞-サ変可能,3
やり取り,ヤリトリ,yari,名詞-普通名詞-サ変可能,2
信号,シンゴー,shingou,名詞-普通名詞-一般,2
増血,ゾーケツ,zouketsu,名詞-普通名詞-一般,2
切断,セツダン,setsudan,名詞-普通名詞-サ変可能,2
忠誠,チューセー,chuusei,名詞-普通名詞-一般,1
心筋,シンキン,shinkin,名詞-普通名詞-一般,1
御大,オンタイ,ontai,名詞-普通名詞-一般,1
忘れよう,ワスレヨー,wasure,動詞-非自立可能,1
時速,ジソク,jisoku,名詞-普通名詞-一般,1
左腕,サワン,hidariude,名詞-普通名詞-一般,1
繊細,センサイ,sensai,名詞-普通名詞-形状詞可能,1
裏切り,ウラギリ,uragiri,名詞-普通名詞-一般,1
足首,アシクビ,ashikubi,名詞-普通名詞-一般,1
頭,トー,atama,接尾辞-名詞的-助数詞,1
電界,デンカイ,denkai,名詞-普通名詞-一般,1
補充,ホジュー,hojuu,名詞-普通名詞-サ変可能,1
直筋,チョクキン,chokukin,名詞-普通名詞-一般,1
痛めつけ,イタメツケ,itame,動詞-一般,1
狙え,ネラエ,nerae,動詞-一般,1
決裂,ケツレツ,ketsuretsu,名詞-普通名詞-サ変可能,1
縁起,エンギ,engi,名詞-普通名詞-一般,1
窮屈,キュークツ,kyuukutsu,形状詞-一般,1
ちっぽけ,チッポケ,chippoke,形状詞-一般,1
みなぎっ,ミナギッ,minagitsu,動詞-一般,1
みたく,ミタク,mitaku,形状詞-助動詞語幹,1
おえっ,オエッ,oetsu,感動詞-一般,1
全盛,ゼンセー,zensei,名詞-普通名詞-一般,1
動かせ,ウゴカセ,ugoka,動詞-一般,1
切れ味,キレアジ,kireaji,名詞-普通名詞-一般,1
出身,シュッシン,shusshin,名詞-普通名詞-一般,1
出さ,ダサ,dasa,動詞-非自立可能,1
右側,ミギガワ,migigawa,名詞-普通名詞-一般,1
大たい,ダイタイ,dai,名詞-普通名詞-一般,1
右肩,ミギカタ,migikata,名詞-普通名詞-一般,1
含み,フクミ,fukumi,名詞-普通名詞-一般,1
トントン,トントン,tonton,副詞,1
コミュニケーション,コミュニケーション,komyunikeeshon,名詞-普通名詞-サ変可能,1
ろっ,ロッ,rotsu,名詞-数詞,1
よけ,ヨケ,yoke,接尾辞-名詞的-一般,1
作れ,ツクレ,tsukure,動詞-一般,1
上腕,ジョーワン,jouwan,名詞-普通名詞-一般,1
