surface,reading,romaji,pos,frequency
エロエロ,エロエロ,eroero,形状詞-一般,2
雷鳴,ライメー,raimei,名詞-普通名詞-一般,2
始めん,ハジメン,hajime,動詞-非自立可能,1
威張っ,イバッ,ibatsu,動詞-一般,1
寝りゃ,ネリャ,neri,動詞-一般,1
明け方,アケガタ,akegata,名詞-普通名詞-副詞可能,1
月曜,ゲツヨー,getsuyou,名詞-普通名詞-副詞可能,1
治さ,ナオサ,naosa,動詞-非自立可能,1
衰弱,スイジャク,suijaku,名詞-普通名詞-サ変可能,1
難儀,ナンギ,nangi,名詞-普通名詞-サ変形状詞可能,1
覚まさ,サマサ,sama,動詞-一般,1
腐っ,クサッ,kusatsu,動詞-一般,1
無味,ムミ,mumi,名詞-普通名詞-一般,1
治れ,ナオレ,naore,動詞-一般,1
盛り,モリ,mori,動詞-一般,1
眠り,ネムリ,nemuri,動詞-一般,1
とどめ,トドメ,todome,動詞-一般,1
あさって,アサッテ,asatte,名詞-普通名詞-副詞可能,1
かねん,カネン,kanen,接尾辞-動詞的,1
ひどく,ヒドク,hidoku,形容詞-一般,1
何曜,ナンヨー,nanyou,名詞-普通名詞-一般,1
何時,ナンドキ,nanji,名詞-普通名詞-一般,1
ろくに,ロクニ,rokuni,副詞,1
ほろ酔い,ホロヨイ,horo,名詞-普通名詞-一般,1
