surface,reading,romaji,pos,frequency
ホッ,ホッ,hotsu,感動詞-一般,6
青春,セーシュン,seishun,名詞-普通名詞-一般,4
亀,カメ,kame,名詞-普通名詞-一般,4
型,ガタ,kata,接尾辞-名詞的-一般,4
激,ゲキ,geki,記号-一般,3
燃え,モエ,moe,動詞-一般,3
亀,カメ,kame,名詞-固有名詞-人名-名,3
ぽっち,ポッチ,potchi,名詞-普通名詞-一般,2
舞,マイ,mai,名詞-普通名詞-一般,2
禁,キン,kin,名詞-普通名詞-一般,2
あろう,アロー,arou,動詞-非自立可能,2
上回る,ウワマワル,uwamawaru,動詞-一般,2
周,シュー,shuu,名詞-普通名詞-助数詞可能,2
免じ,メンジ,menji,動詞-一般,2
敗,ハイ,hai,接尾辞-名詞的-一般,1
撃退,ゲキタイ,gekitai,名詞-普通名詞-サ変可能,1
挑ん,イドン,chou,動詞-一般,1
投げ,ナゲ,nage,動詞-一般,1
手合わせ,テアワセ,teai,名詞-普通名詞-サ変可能,1
戦績,センセキ,senseki,名詞-普通名詞-一般,1
思い知る,オモイシル,omoishiru,動詞-一般,1
建て前,タテマエ,tate,名詞-普通名詞-一般,1
見抜ける,ミヌケル,minuke,動詞-一般,1
受け身,ウケミ,ukemi,名詞-普通名詞-一般,1
受け付け,ウケツケ,uketsuke,名詞-普通名詞-サ変可能,1
反応,ハンノー,hannou,名詞-普通名詞-サ変可能,1
危な,アブナ,abuna,形容詞-一般,1
天使,テンシ,tenshi,名詞-普通名詞-一般,1
尋ねる,タズネル,tazune,動詞-一般,1
対処,タイショ,taisho,名詞-普通名詞-サ変可能,1
旋風,センプー,senpuu,名詞-普通名詞-一般,1
宣言,センゲン,sengen,名詞-普通名詞-サ変可能,1
周り,マワリ,mawari,名詞-普通名詞-一般,1
困っ,コマッ,komatsu,動詞-一般,1
破ろう,ヤブロー,yaburo,動詞-一般,1
究極,キューキョク,kyuukyoku,名詞-普通名詞-一般,1
示せ,シメセ,shimese,動詞-一般,1
確かめる,タシカメル,tashika,動詞-一般,1
相性,アイショー,aishou,名詞-普通名詞-一般,1
迷惑,メーワク,meiwaku,名詞-普通名詞-サ変形状詞可能,1
窮め,キワメ,kihame,動詞-一般,1
見通す,ミトース,mitoosu,動詞-一般,1
言い逃れ,イーノガレ,ii,名詞-普通名詞-一般,1
許し,ユルシ,yurushi,動詞-一般,1
試し,タメシ,tameshi,動詞-一般,1
結成,ケッセー,kessei,名詞-普通名詞-サ変可能,1
結び,ムスビ,musubi,動詞-一般,1
終わる,オワル,owa,動詞-非自立可能,1
途中,トチュー,tochuu,名詞-普通名詞-副詞可能,1
雄たけび,オタケビ,osu,名詞-普通名詞-一般,1
暴い,アバイ,abai,動詞-一般,1
頑張れよ,ガンバレヨ,ganbare,動詞-一般,1
明かす,アカス,aka,動詞-一般,1
昇格,ショーカク,shoukaku,名詞-普通名詞-サ変可能,1
閑遊,カンユー,kanyuu,名詞-普通名詞-一般,1
過ち,アヤマチ,ayamachi,名詞-普通名詞-一般,1
玉,タマ,tama,名詞-普通名詞-助数詞可能,1
片づく,カタズク,katazu,動詞-一般,1
爽やか,サワヤカ,sawaya,形状詞-一般,1
無知,ムチ,muchi,名詞-普通名詞-形状詞可能,1
烈風,レップー,reppuu,名詞-普通名詞-一般,1
濃ゆ,コユ,nou,形容詞-一般,1
法則,ホーソク,housoku,名詞-普通名詞-一般,1
勝,ショー,kachi,名詞-普通名詞-助数詞可能,1
いらし,イラシ,irashi,動詞-非自立可能,1
ど,ド,do,副詞,1
とく,トク,toku,助動詞,1
うたわ,ウタワ,utawa,動詞-一般,1
うわっ,ウワッ,uwatsu,副詞,1
ひたすら,ヒタスラ,hitasura,副詞,1
のし,ノシ,noshi,動詞-一般,1
にわか,ニワカ,niwaka,形状詞-一般,1
しよう,シヨー,shiyou,名詞-普通名詞-一般,1
さらば,サラバ,saraba,感動詞-一般,1
さぁ,サー,saa,感動詞-一般,1
すり抜け,スリヌケ,suri,動詞-一般,1
ちょっ,チョッ,chotsu,副詞,1
か,カ,ka,代名詞,1
かっぱ,カッパ,kappa,名詞-普通名詞-一般,1
下まつげ,シタマツゲ,shita,名詞-普通名詞-一般,1
リャ,リャ,rya,名詞-普通名詞-一般,1
ラブ,ラブ,rabu,名詞-普通名詞-一般,1
マジック,マジック,majikku,名詞-普通名詞-一般,1
ボロ負け,ボロマケ,boro,名詞-普通名詞-一般,1
フェース,フェース,feesu,名詞-普通名詞-一般,1
ヒナ,ヒナ,hina,名詞-普通名詞-一般,1
バシ,バシ,bashi,名詞-普通名詞-一般,1
出場,シュツジョー,shutsujou,名詞-普通名詞-サ変可能,1
出会い,デアイ,deai,動詞-一般,1
内,ナイ,nai,接尾辞-名詞的-一般,1
使い慣らし,ツカイナラシ,tsukai,動詞-一般,1
付き物,ツキモノ,tsukimono,名詞-普通名詞-一般,1
ノリ,ノリ,nori,名詞-普通名詞-一般,1
よせ,ヨセ,yose,名詞-普通名詞-一般,1
よう,ヨー,you,副詞,1
ゲッ,ゲッ,getsu,感動詞-一般,1
トォ,トォ,too,名詞-普通名詞-一般,1
ゲジマユ,ゲジマユ,gejimayu,名詞-普通名詞-一般,1
ゲジゲジ,ゲジゲジ,gejigeji,名詞-普通名詞-一般,1
ケンカ,ケンカ,kenka,名詞-普通名詞-サ変可能,1
ギャッ,ギャッ,gyatsu,感動詞-一般,1
