surface,reading,romaji,pos,frequency
鬼ごっこ,オニゴッコ,oni,名詞-普通名詞-一般,2
っけ,ッケ,kke,接尾辞-名詞的-一般,2
捕まえろ,ツカマエロ,tsukama,動詞-一般,1
放っ,ハナッ,houtsutsu,動詞-一般,1
快感,カイカン,kaikan,名詞-普通名詞-一般,1
帰れる,カエレル,kaere,動詞-一般,1
思いやる,オモイヤル,omoi,動詞-一般,1
考え直す,カンガエナオス,kangae,動詞-一般,1
竹林,チクリン,chikurin,名詞-普通名詞-一般,1
見下す,ミクダス,mikudasu,動詞-一般,1
苦楽,クラク,kuraku,名詞-普通名詞-一般,1
踏みつぶし,フミツブシ,fumi,動詞-一般,1
ぬ,ヌ,nu,記号-一般,1
うぐ,ウグ,ugu,感動詞-一般,1
あいまい,アイマイ,aimai,形状詞-一般,1
同僚,ドーリョー,douryou,名詞-普通名詞-一般,1
マズ,マズ,mazu,名詞-普通名詞-一般,1
ヘラヘラヘラ,ヘラヘラヘラ,heraherahera,名詞-普通名詞-一般,1
よしみ,ヨシミ,yoshimi,名詞-普通名詞-一般,1
ブツブツ,ブツブツ,butsubutsu,副詞,1
ありゃりゃりゃ,アリャリャリャ,aryaryarya,感動詞-一般,1
グラグラ,グラグラ,guragura,副詞,1
チヤホヤ,チヤホヤ,chiyahoya,副詞,1
タッ,タッ,tatsu,副詞,1
シュ,シュ,shu,記号-文字,1
サッカー,サッカー,sakkaa,名詞-普通名詞-一般,1
