surface,reading,romaji,pos,frequency
ハナ,ハナ,hana,名詞-固有名詞-人名-名,3
生け捕り,イケドリ,ike,名詞-普通名詞-一般,2
曲調,キョクチョー,kyokuchou,名詞-普通名詞-一般,1
飛車,ヒシャ,hisha,名詞-普通名詞-一般,1
食らわ,クラワ,kura,動詞-一般,1
終曲,シューキョク,shuukyoku,名詞-普通名詞-一般,1
節,セツ,fushi,名詞-普通名詞-助数詞可能,1
芸術,ゲージュツ,geijutsu,名詞-普通名詞-一般,1
見よ,ミヨ,miyo,動詞-非自立可能,1
角落ち,カクオチ,kakuochi,名詞-普通名詞-一般,1
難し,ムズカシ,muzukashi,形容詞-一般,1
椿,ツバキ,tsubaki,名詞-普通名詞-一般,1
柳,ヤナギ,yanagi,名詞-普通名詞-一般,1
配列,ハイレツ,hairetsu,名詞-普通名詞-サ変可能,1
甘ったれ,アマッタレ,amatsu,動詞-一般,1
鋼,ハガネ,kou,名詞-普通名詞-一般,1
特定,トクテー,tokutei,名詞-普通名詞-サ変可能,1
無縁,ムエン,muen,形状詞-一般,1
すぐさま,スグサマ,sugusama,副詞,1
ごとく,ゴトク,gotoku,助動詞,1
ばら,バラ,bara,副詞,1
ひゃっ,ヒャッ,hyatsu,感動詞-一般,1
メリット,メリット,meritto,名詞-普通名詞-一般,1
グダグダ,グダグダ,gudaguda,副詞,1
ウッフフフ,ウッフフフ,uffufufu,名詞-普通名詞-一般,1
