surface,reading,romaji,pos,frequency
家老,カロー,karou,名詞-普通名詞-一般,5
ナギ,ナギ,nagi,名詞-固有名詞-人名-一般,4
物取り,モノトリ,mono,名詞-普通名詞-一般,2
撤収,テッシュー,tesshuu,名詞-普通名詞-サ変可能,2
任し,マカシ,makashi,動詞-一般,2
泳げる,オヨゲル,oyoge,動詞-一般,1
泳ぎ着ける,オヨギツケル,oyogi,動詞-一般,1
海流,カイリュー,kairyuu,名詞-普通名詞-一般,1
火攻め,ヒゼメ,kakou,名詞-普通名詞-一般,1
減りゃ,ヘリャ,heri,動詞-一般,1
甘っちょろい,アマッチョロイ,amatchoroi,形容詞-一般,1
痩せ,ヤセ,yase,動詞-一般,1
申しつける,モーシツケル,moushi,動詞-一般,1
筋合い,スジアイ,sujiai,名詞-普通名詞-一般,1
せこい,セコイ,sekoi,形容詞-一般,1
沖合,オキアイ,okiai,名詞-普通名詞-一般,1
殿,トノ,dono,名詞-普通名詞-一般,1
風,フー,kaze,接尾辞-名詞的-一般,1
飛び込む,トビコム,tobikomu,動詞-一般,1
魂胆,コンタン,kontan,名詞-普通名詞-一般,1
しょっぱく,ショッパク,shoppaku,形容詞-一般,1
言いぐさ,イーグサ,ii,名詞-普通名詞-一般,1
荒れ,アレ,are,動詞-一般,1
茶番,チャバン,chaban,名詞-普通名詞-一般,1
追い返す,オイカエス,oi,動詞-一般,1
ナルトヤツ,ナルトヤツ,narutoyatsu,名詞-普通名詞-一般,1
丘,オカ,oka,名詞-普通名詞-一般,1
リンゴ,リンゴ,ringo,名詞-普通名詞-一般,1
とっとき,トットキ,tottoki,名詞-普通名詞-一般,1
とっ捕まっ,トッツカマッ,totsu,動詞-一般,1
ほとほと,ホトホト,hotohoto,副詞,1
やかましい,ヤカマシー,yakamashii,形容詞-一般,1
なさっ,ナサッ,nasatsu,動詞-非自立可能,1
ぐ,グ,gu,記号-一般,1
大船,オーブネ,oofuna,名詞-普通名詞-一般,1
大祭,タイサイ,taisai,名詞-普通名詞-一般,1
吹き荒れる,フキアレル,fuki,動詞-一般,1
つける,ツケル,tsukeru,動詞-一般,1
御前,ゴゼン,omae,名詞-普通名詞-一般,1
引き上げ,ヒキアゲ,hikiage,動詞-一般,1
取り潰し,トリツブシ,tori,名詞-普通名詞-一般,1
伝統,デントー,dentou,名詞-普通名詞-一般,1
南寄り,ミナミヨリ,minami,名詞-普通名詞-一般,1
刃物,ハモノ,hamono,名詞-普通名詞-一般,1
