surface,reading,romaji,pos,frequency
ミヅラ,ミヅラ,mizura,名詞-普通名詞-一般,2
診察,シンサツ,shinsatsu,名詞-普通名詞-サ変可能,2
ただごと,タダゴト,tadagoto,名詞-普通名詞-一般,2
母子,ボシ,boshi,名詞-普通名詞-一般,1
相棒,アイボー,aibou,名詞-普通名詞-一般,1
着せ,キセ,kise,動詞-一般,1
汚名,オメー,omei,名詞-普通名詞-一般,1
正気,ショーキ,shouki,名詞-普通名詞-形状詞可能,1
横っ面,ヨコッツラ,yokottsura,名詞-普通名詞-一般,1
潔く,イサギヨク,kiyoshi,形容詞-一般,1
流れ込み,ナガレコミ,nagare,動詞-一般,1
早道,ハヤミチ,hayamichi,名詞-普通名詞-一般,1
逃亡,トーボー,toubou,名詞-普通名詞-サ変可能,1
葬っ,ホームッ,sou,動詞-一般,1
苦情,クジョー,kujou,名詞-普通名詞-一般,1
育てれ,ソダテレ,sodate,動詞-一般,1
立ち上がろう,タチアガロー,tachiaga,動詞-一般,1
弓矢,ユミヤ,yumiya,名詞-普通名詞-一般,1
チャラ,チャラ,chara,名詞-普通名詞-一般,1
ナハハッ,ナハハッ,nahahatsu,名詞-普通名詞-一般,1
ぶっ飛ばせ,ブットバセ,butsu,動詞-一般,1
ばく大,バクダイ,baku,名詞-普通名詞-形状詞可能,1
受けれ,ウケレ,uke,動詞-一般,1
宿舎,シュクシャ,shukusha,名詞-普通名詞-一般,1
不審,フシン,fushin,名詞-普通名詞-形状詞可能,1
分子,ブンシ,bunshi,名詞-普通名詞-一般,1
共犯,キョーハン,kyouhan,名詞-普通名詞-一般,1
健康,ケンコー,kenkou,名詞-普通名詞-形状詞可能,1
