surface,reading,romaji,pos,frequency
道場,ドージョー,doujou,名詞-普通名詞-一般,43
ﾅﾅﾌｼ,ﾅﾅﾌｼ,nanafushi,名詞-普通名詞-一般,37
看板,カンバン,kanban,名詞-普通名詞-一般,5
限定,ゲンテー,gentei,名詞-普通名詞-サ変可能,3
救援,キューエン,kyuuen,名詞-普通名詞-サ変可能,3
チラシ,チラシ,chirashi,名詞-普通名詞-一般,2
頼もう,タノモー,tanomo,動詞-一般,2
願おう,ネガオー,gan,動詞-非自立可能,1
静まり返り,シズマリカエリ,shizuma,動詞-一般,1
頼も,タノモ,tanomo,動詞-一般,1
探ろう,サグロー,saguro,動詞-一般,1
憎き,ニクキ,zou,形容詞-一般,1
役者,ヤクシャ,yakusha,名詞-普通名詞-一般,1
心細,ココロボソ,kokoro,形容詞-一般,1
弱体,ジャクタイ,jakutai,名詞-普通名詞-形状詞可能,1
指南,シナン,shinan,名詞-普通名詞-サ変可能,1
抹茶,マッチャ,matcha,名詞-普通名詞-一般,1
手柔らか,テヤワラカ,te,形状詞-一般,1
道しるべ,ミチシルベ,michi,名詞-普通名詞-一般,1
過激,カゲキ,kageki,形状詞-一般,1
草木,クサキ,soumoku,名詞-普通名詞-一般,1
見受け,ミウケ,miuke,動詞-一般,1
見学,ケンガク,kengaku,名詞-普通名詞-サ変可能,1
襲いかかっ,オソイカカッ,osoi,動詞-一般,1
演技,エンギ,engi,名詞-普通名詞-サ変可能,1
間違わ,マチガワ,machigawa,動詞-非自立可能,1
間違う,マチガウ,machigau,動詞-非自立可能,1
滅亡,メツボー,metsubou,名詞-普通名詞-サ変可能,1
洗いざらい,アライザライ,arai,副詞,1
狭い,セマイ,semai,形容詞-一般,1
百戦,ヒャクセン,hyakusen,名詞-普通名詞-一般,1
遠出,トーデ,toode,名詞-普通名詞-サ変可能,1
白旗,シラハタ,shirohata,名詞-普通名詞-一般,1
錬磨,レンマ,renma,名詞-普通名詞-サ変可能,1
発展,ハッテン,hatten,名詞-普通名詞-サ変可能,1
発売,ハツバイ,hatsubai,名詞-普通名詞-サ変可能,1
ほ,ホ,ho,副詞,1
まがいもの,マガイモノ,magaimono,名詞-普通名詞-一般,1
くろがね,クロガネ,kurogane,名詞-普通名詞-一般,1
こっぴどく,コッピドク,koppidoku,形容詞-一般,1
さしあげよう,サシアゲヨー,sashiageyou,動詞-一般,1
たたずむ,タタズム,tatazumu,動詞-一般,1
それがし,ソレガシ,soregashi,代名詞,1
口裏,クチウラ,kuchiura,名詞-普通名詞-一般,1
ぐえ,グエ,gue,感動詞-一般,1
あしらっ,アシラッ,ashiratsu,動詞-一般,1
大粒,オーツブ,ootsubu,名詞-普通名詞-一般,1
ギャギャギャ,ギャギャギャ,gyagyagya,名詞-普通名詞-一般,1
ザザ,ザザ,zaza,名詞-固有名詞-一般,1
セ,セ,se,記号-一般,1
いただけれ,イタダケレ,itadakere,動詞-非自立可能,1
エヘヘヘヘ,エヘヘヘヘ,ehehehehe,名詞-普通名詞-一般,1
ムチ,ムチ,muchi,名詞-普通名詞-一般,1
ポーク,ポーク,pooku,名詞-普通名詞-一般,1
トラブル,トラブル,toraburu,名詞-普通名詞-一般,1
ナナフシ,ナナフシ,nanafushi,名詞-普通名詞-一般,1
パートナー,パートナー,paatonaa,名詞-普通名詞-一般,1
