surface,reading,romaji,pos,frequency
｡,｡,｡,記号-一般,143
),,),補助記号-括弧閉,115
の,ノ,no,助詞-格助詞,107
(,,(,補助記号-括弧開,99
た,タ,ta,助動詞,86
に,ニ,ni,助詞-格助詞,82
て,テ,te,助詞-接続助詞,81
？,,？,補助記号-句点,72
だ,ダ,da,助動詞,69
は,ワ,ha,助詞-係助詞,69
を,オ,wo,助詞-格助詞,63
が,ガ,ga,助詞-格助詞,60
も,モ,mo,助詞-係助詞,49
で,デ,de,助詞-格助詞,45
し,シ,shi,動詞-非自立可能,45
♬,,♬,補助記号-一般,39
と,ト,to,助詞-格助詞,34
暗部,アンブ,anbu,名詞-普通名詞-一般,33
ん,ン,n,助詞-準体助詞,30
…｡,…｡,…,記号-一般,28
か,カ,ka,助詞-副助詞,23
！,,!,補助記号-句点,23
＜,,＜,補助記号-括弧開,23
＞,,＞,補助記号-括弧閉,23
何,ナン,nani,代名詞,23
の,ノ,no,助詞-準体助詞,23
な,ナ,na,助動詞,22
って,ッテ,tte,助詞-副助詞,22
か,カ,ka,助詞-終助詞,22
…,,…,補助記号-一般,21
い,イ,i,動詞-非自立可能,21
ない,ナイ,nai,形容詞-非自立可能,18
れ,レ,re,助動詞,17
に,ニ,ni,助動詞,17
よ,ヨ,yo,助詞-終助詞,17
てる,テル,teru,助動詞,15
｡(,｡(,(,記号-一般,15
～,,~,補助記号-一般,15
１,１,1,名詞-数詞,14
こと,コト,koto,名詞-普通名詞-一般,14
ない,ナイ,nai,助動詞,14
ｼｶﾏﾙ,ｼｶﾏﾙ,shikamaru,名詞-普通名詞-一般,14
〉,,>,補助記号-括弧閉,13
〈,,<,補助記号-括弧開,12
ﾁｮｳｼﾞ,ﾁｮｳｼﾞ,chouji,名詞-普通名詞-一般,12
です,デス,desu,助動詞,11
ば,バ,ba,助詞-接続助詞,11
が,ガ,ga,助詞-接続助詞,11
から,カラ,kara,助詞-格助詞,11
て,テ,te,助動詞,11
そう,ソー,sou,副詞,10
あっ,アッ,atsu,感動詞-一般,10
前,マエ,mae,名詞-普通名詞-副詞可能,10
いる,イル,iru,動詞-非自立可能,10
たち,タチ,tachi,接尾辞-名詞的-一般,10
ね,ネ,ne,助詞-終助詞,10
じゃ,ジャ,ja,助動詞,10
どう,ドー,dou,副詞,9
ノウ,ノー,nou,名詞-普通名詞-一般,9
する,スル,suru,動詞-非自立可能,9
ねえ,ネー,nee,助動詞,9
俺,オレ,ore,代名詞,9
ゲン,ゲン,gen,名詞-普通名詞-一般,9
な,ナ,na,助詞-終助詞,9
で,デ,de,助動詞,9
けど,ケド,kedo,助詞-接続助詞,9
滝,タキ,taki,名詞-普通名詞-一般,8
たら,タラ,tara,助動詞,8
なっ,ナッ,natsu,動詞-非自立可能,8
この,コノ,kono,連体詞,8
爆発,バクハツ,bakuhatsu,名詞-普通名詞-サ変可能,8
大工,ダイク,daiku,名詞-普通名詞-一般,8
それ,ソレ,sore,代名詞,8
だっ,ダッ,datsu,助動詞,8
図面,ズメン,zumen,名詞-普通名詞-一般,8
はず,ハズ,hazu,名詞-普通名詞-一般,8
よう,ヨー,you,形状詞-助動詞語幹,8
あ,ア,a,感動詞-一般,8
シノ,シノ,shino,名詞-普通名詞-一般,8
２,２,2,名詞-数詞,8
これ,コレ,kore,代名詞,7
一,イチ,ichi,名詞-数詞,7
シカマル,シカマル,shikamaru,名詞-固有名詞-人名-名,7
ヤツ,ヤツ,yatsu,名詞-普通名詞-一般,7
綱手,ツナデ,tsunade,名詞-普通名詞-一般,7
せ,セ,se,助動詞,7
人,ヒト,nin,名詞-普通名詞-一般,7
