surface,reading,pos,frequency
でしょう,デショー,助動詞,1
出し,ダシ,動詞-非自立可能,1
出させ,ダサセ,動詞-一般,1
出,デ,動詞-一般,1
全部,ゼンブ,名詞-普通名詞-副詞可能,1
全身,ゼンシン,名詞-普通名詞-一般,1
き,キ,動詞-非自立可能,1
変わっ,カワッ,動詞-一般,1
全て,スベテ,名詞-普通名詞-副詞可能,1
入院,ニューイン,名詞-普通名詞-サ変可能,1
入れれ,イレレ,動詞-一般,1
入れる,イレル,動詞-一般,1
入れ,イレ,動詞-一般,1
光,ヒカリ,名詞-普通名詞-一般,1
先生,センセー,名詞-普通名詞-一般,1
先日,センジツ,名詞-普通名詞-副詞可能,1
あと,アト,名詞-普通名詞-副詞可能,1
傷,キズ,名詞-普通名詞-一般,1
催眠,サイミン,名詞-普通名詞-一般,1
割れ,ワレ,動詞-一般,1
力,チカラ,名詞-普通名詞-一般,1
助かっ,タスカッ,動詞-一般,1
できる,デキル,動詞-非自立可能,1
変え,カエ,動詞-一般,1
変,ヘン,名詞-普通名詞-形状詞可能,1
塊,カタマリ,名詞-普通名詞-一般,1
坊や,ボーヤ,名詞-普通名詞-一般,1
土,ツチ,名詞-普通名詞-一般,1
っと,ット,助詞-格助詞,1
団子,ダンゴ,名詞-普通名詞-一般,1
つ,ツ,接尾辞-名詞的-助数詞,1
喜び,ヨロコビ,名詞-普通名詞-一般,1
品,ヒン,接尾辞-名詞的-一般,1
品,シナ,名詞-普通名詞-助数詞可能,1
あっ,アッ,動詞-非自立可能,1
つかん,ツカン,動詞-一般,1
名物,メーブツ,名詞-普通名詞-一般,1
つらく,ツラク,形容詞-一般,1
叶え,カナエ,動詞-一般,1
可能,カノー,形状詞-一般,1
う～ん,ウーン,感動詞-一般,1
うわさ,ウワサ,名詞-普通名詞-サ変可能,1
危ない,アブナイ,形容詞-一般,1
医療,イリョー,名詞-普通名詞-一般,1
勘違い,カンチガイ,名詞-普通名詞-サ変可能,1
効か,キカ,動詞-一般,1
全員,ゼンイン,名詞-普通名詞-副詞可能,1
