surface,reading,romaji,pos,frequency
！,,!,補助記号-句点,195
),,),補助記号-括弧閉,140
(,,(,補助記号-括弧開,129
｡,｡,｡,記号-一般,107
の,ノ,no,助詞-格助詞,85
？,,？,補助記号-句点,80
～,,~,補助記号-一般,78
だ,ダ,da,助動詞,66
て,テ,te,助詞-接続助詞,66
に,ニ,ni,助詞-格助詞,64
た,タ,ta,助動詞,56
は,ワ,ha,助詞-係助詞,54
♬,,♬,補助記号-一般,49
…,,…,補助記号-一般,46
綱手,ツナデ,tsunade,名詞-普通名詞-一般,42
よ,ヨ,yo,助詞-終助詞,41
が,ガ,ga,助詞-格助詞,40
と,ト,to,助詞-格助詞,39
って,ッテ,tte,助詞-副助詞,37
を,オ,wo,助詞-格助詞,32
も,モ,mo,助詞-係助詞,30
…｡,…｡,…,記号-一般,30
ﾌﾞﾝｿﾞｳ,ﾌﾞﾝｿﾞｳ,bunzou,名詞-普通名詞-一般,29
し,シ,shi,動詞-非自立可能,28
か,カ,ka,助詞-終助詞,25
ば,バ,ba,助詞-接続助詞,24
ｾﾝﾀ,ｾﾝﾀ,senta,名詞-普通名詞-一般,23
ん,ン,n,助詞-準体助詞,22
ｼｽﾞﾈ,ｼｽﾞﾈ,shizune,名詞-普通名詞-一般,20
様,サマ,sama,接尾辞-名詞的-一般,19
ブ,ブ,bu,接頭辞,19
で,デ,de,助詞-格助詞,19
の,ノ,no,助詞-準体助詞,18
何,ナン,nani,代名詞,16
ない,ナイ,nai,助動詞,16
です,デス,desu,助動詞,16
･,･,･,記号-一般,15
たち,タチ,tachi,接尾辞-名詞的-一般,15
ない,ナイ,nai,形容詞-非自立可能,15
に,ニ,ni,助動詞,14
!,,!,補助記号-句点,14
あ,ア,a,感動詞-一般,14
?,,?,補助記号-句点,14
どう,ドー,dou,副詞,13
か,カ,ka,助詞-副助詞,13
ちゃん,チャン,chan,接尾辞-名詞的-一般,12
Right,Right,Right,名詞-普通名詞-一般,12
金,カネ,kin,名詞-普通名詞-一般,12
それ,ソレ,sore,代名詞,12
ね,ネ,ne,助詞-終助詞,12
こと,コト,koto,名詞-普通名詞-一般,12
｡(,｡(,(,記号-一般,11
俺,オレ,ore,代名詞,11
ナルト,ナルト,naruto,名詞-固有名詞-人名-名,11
さん,サン,san,接尾辞-名詞的-一般,11
男,オトコ,otoko,名詞-普通名詞-一般,11
ばあ,バー,baa,名詞-普通名詞-一般,11
てる,テル,teru,助動詞,10
ﾄﾝﾄﾝ,ﾄﾝﾄﾝ,tonton,名詞-普通名詞-一般,10
ん,ン,n,助詞-格助詞,10
お,オ,o,接頭辞,10
お前,オマエ,o,代名詞,10
じゃ,ジャ,ja,助動詞,9
自来,ジライ,jirai,名詞-普通名詞-一般,9
ねぇ,ネー,nee,助詞-終助詞,9
カバン,カバン,kaban,名詞-普通名詞-一般,9
也,ナリ,ya,助動詞,9
火影,ホカゲ,hokage,名詞-普通名詞-一般,9
借金,シャッキン,shakkin,名詞-普通名詞-サ変可能,9
ぞ,ゾ,zo,助詞-終助詞,9
いい,イー,ii,形容詞-非自立可能,9
たら,タラ,tara,助動詞,9
て,テ,te,助動詞,9
赤城,アカギ,akagi,名詞-固有名詞-地名-一般,8
から,カラ,kara,助詞-接続助詞,8
男性,ダンセー,dansei,名詞-普通名詞-一般,8
１,１,1,名詞-数詞,8
この,コノ,kono,連体詞,8
が,ガ,ga,助詞-接続助詞,7
まで,マデ,made,助詞-副助詞,7
